,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-04-04 00:00:00,1.44,8.74,15.52,32.94,206.7,284.63,515.65,1093.25,3909.92,156.74,156.74,156.74,156.74,156.74,156.74,0.65,0.65
2020-04-04 00:30:00,1.42,8.62,15.46,32.64,205.75,283.62,516.92,1081.78,3855.01,163.72,163.72,163.72,163.72,163.72,163.72,0.63,0.63
2020-04-04 01:00:00,1.42,8.38,15.49,32.75,205.05,281.5,515.39,1076.54,3807.47,150.9,150.9,150.9,150.9,150.9,150.9,0.6,0.6
2020-04-04 01:30:00,1.41,8.39,15.46,32.48,204.12,282.0,512.62,1064.3,3861.4,147.34,147.34,147.34,147.34,147.34,147.34,0.57,0.57
2020-04-04 02:00:00,1.4,8.35,15.37,32.38,204.0,280.45,511.78,1066.42,3861.43,146.84,146.84,146.84,146.84,146.84,146.84,0.57,0.57
2020-04-04 02:30:00,1.41,8.24,15.26,32.24,203.17,279.54,510.02,1063.45,3830.06,137.7,137.7,137.7,137.7,137.7,137.7,0.56,0.56
2020-04-04 03:00:00,1.42,8.48,15.38,32.27,202.98,280.22,510.62,1064.42,3843.14,144.14,144.14,144.14,144.14,144.14,144.14,0.56,0.56
2020-04-04 03:30:00,1.42,8.49,15.44,32.3,203.55,279.82,508.07,1068.07,3870.04,140.05,140.05,140.05,140.05,140.05,140.05,0.56,0.56
2020-04-04 04:00:00,1.42,8.47,15.61,32.66,205.77,279.78,508.28,1070.07,3862.57,145.45,145.45,145.45,145.45,145.45,145.45,0.57,0.57
2020-04-04 04:30:00,1.42,8.61,15.64,33.03,206.29,280.39,508.69,1079.17,3884.61,145.95,145.95,145.95,145.95,145.95,145.95,0.57,0.57
2020-04-04 05:00:00,1.45,8.82,15.86,33.75,209.6,281.71,513.53,1086.83,3895.52,145.55,145.55,145.55,145.55,145.55,145.55,0.58,0.58
2020-04-04 05:30:00,1.47,9.02,16.14,34.12,210.02,279.76,515.07,1085.0,3885.53,131.16,131.16,131.16,131.16,131.16,131.16,0.6,0.6
2020-04-04 06:00:00,1.5,8.8,16.8,34.71,209.49,279.38,518.1,1074.7,3825.68,119.91,119.91,119.91,119.91,119.91,119.91,0.62,0.62
2020-04-04 06:30:00,1.51,8.41,16.99,34.65,208.29,272.96,520.54,1065.22,3736.2,127.77,127.77,127.77,127.77,127.77,127.77,0.64,0.64
2020-04-04 07:00:00,1.46,7.6,16.84,34.27,206.75,268.19,516.41,1052.68,3633.09,147.85,147.85,147.85,147.85,147.85,147.85,0.68,0.68
2020-04-04 07:30:00,1.48,6.55,16.76,34.43,205.56,266.22,513.14,1042.55,3607.79,144.3,144.3,144.3,144.3,144.3,144.3,0.7,0.7
2020-04-04 08:00:00,1.51,5.6,17.15,34.42,204.73,266.55,516.01,1038.01,3544.92,142.64,142.64,142.64,142.64,142.64,142.64,0.73,0.73
2020-04-04 08:30:00,1.54,5.22,17.26,34.42,204.67,263.87,515.74,1029.12,3544.64,148.47,148.47,148.47,148.47,148.47,148.47,0.75,0.75
2020-04-04 09:00:00,1.59,4.7,17.42,34.54,205.25,258.14,514.06,1027.54,3533.98,154.4,154.4,154.4,154.4,154.4,154.4,0.75,0.75
2020-04-04 09:30:00,1.6,4.39,17.24,34.96,204.03,258.18,515.91,1025.59,3592.67,144.5,144.5,144.5,144.5,144.5,144.5,0.79,0.79
2020-04-04 10:00:00,1.64,4.02,17.36,35.1,202.92,259.86,517.65,1022.63,3617.45,149.72,149.72,149.72,149.72,149.72,149.72,0.8,0.8
