,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-05-08 00:00:00,1.5031,10.8709,17.2619,35.6841,246.2084,294.8234,608.5129,1148.3229,4562.0342,58.6199,58.6199,58.6199,58.6199,58.6199,58.6199,0.705,0.705
2020-05-08 00:30:00,1.478,10.8104,17.0666,35.1987,242.3446,288.0339,605.4085,1139.2115,4552.0935,63.6565,63.6565,63.6565,63.6565,63.6565,63.6565,0.6537,0.6537
2020-05-08 01:00:00,1.4634,10.1418,16.794,34.8304,239.97,286.5735,601.9508,1134.2153,4521.9213,59.2275,59.2275,59.2275,59.2275,59.2275,59.2275,0.6211,0.6211
2020-05-08 01:30:00,1.4417,9.8132,16.5684,34.5424,236.65,282.9827,602.1683,1125.9908,4514.2633,59.4469,59.4469,59.4469,59.4469,59.4469,59.4469,0.5904,0.5904
2020-05-08 02:00:00,1.425,9.7865,16.7461,34.3963,233.8627,280.3943,597.8722,1125.2527,4482.8542,57.6465,57.6465,57.6465,57.6465,57.6465,57.6465,0.5617,0.5617
2020-05-08 02:30:00,1.4061,9.2942,16.6942,34.3384,232.6561,277.3956,598.6585,1117.6331,4474.2938,60.0608,60.0608,60.0608,60.0608,60.0608,60.0608,0.5431,0.5431
2020-05-08 03:00:00,1.4086,9.5781,16.8395,34.1377,233.8193,275.6193,593.9629,1125.4305,4500.6805,63.7598,63.7598,63.7598,63.7598,63.7598,63.7598,0.5342,0.5342
2020-05-08 03:30:00,1.4029,9.192,16.9461,34.3072,236.0084,275.1502,593.7785,1119.4086,4519.6263,62.0625,62.0625,62.0625,62.0625,62.0625,62.0625,0.5293,0.5293
2020-05-08 04:00:00,1.4228,9.5239,17.6651,34.6774,239.6125,276.858,595.0896,1118.7689,4557.8171,54.7438,54.7438,54.7438,54.7438,54.7438,54.7438,0.5297,0.5297
2020-05-08 04:30:00,1.45,9.784,17.8719,35.0188,244.2281,280.4636,601.9123,1130.7747,4561.7441,60.4016,60.4016,60.4016,60.4016,60.4016,60.4016,0.5297,0.5297
2020-05-08 05:00:00,1.4902,11.1079,19.2611,35.8026,251.1834,288.6908,619.5927,1159.1568,4561.916,64.5641,64.5641,64.5641,64.5641,64.5641,64.5641,0.5374,0.5374
2020-05-08 05:30:00,1.506,11.638,20.218,36.6614,257.2659,292.9527,632.6621,1177.7177,4556.4842,61.7862,61.7862,61.7862,61.7862,61.7862,61.7862,0.5602,0.5602
2020-05-08 06:00:00,1.5161,11.742,21.7108,36.9605,264.2887,300.1706,655.9362,1189.2004,4560.1855,47.7995,47.7995,47.7995,47.7995,47.7995,47.7995,0.5661,0.5661
2020-05-08 06:30:00,1.5691,11.0476,22.6134,37.2833,268.5074,303.3616,670.6239,1190.9932,4256.3769,42.6741,42.6741,42.6741,42.6741,42.6741,42.6741,0.5802,0.5802
2020-05-08 07:00:00,1.669,9.9404,24.3322,38.6861,274.2809,298.3394,695.3952,1188.597,4104.3806,40.2319,40.2319,40.2319,40.2319,40.2319,40.2319,0.5946,0.5946
2020-05-08 07:30:00,1.8116,7.8341,25.7182,39.2905,278.0271,299.8276,712.6681,1186.7236,4149.7973,47.4843,47.4843,47.4843,47.4843,47.4843,47.4843,0.5866,0.5866
2020-05-08 08:00:00,1.9519,7.0253,27.3704,40.4444,282.7442,296.4223,730.3475,1193.4681,4130.6773,48.4311,48.4311,48.4311,48.4311,48.4311,48.4311,0.592,0.592
2020-05-08 08:30:00,2.059,5.8495,28.7094,41.0579,284.3829,296.2769,742.0771,1205.0916,4168.1116,44.7725,44.7725,44.7725,44.7725,44.7725,44.7725,0.5849,0.5849
2020-05-08 09:00:00,2.1334,6.0834,29.3644,42.0288,292.2481,297.4885,757.4305,1219.9273,4171.154,48.937,48.937,48.937,48.937,48.937,48.937,0.6158,0.6158
2020-05-08 09:30:00,2.2341,6.1193,30.6233,43.3591,297.1411,299.2786,771.0841,1232.0655,4212.7059,54.0728,54.0728,54.0728,54.0728,54.0728,54.0728,0.6483,0.6483
2020-05-08 10:00:00,2.3544,6.1777,31.8832,44.1285,302.5315,304.0194,787.3898,1231.3639,4227.3711,56.0878,56.0878,56.0878,56.0878,56.0878,56.0878,0.66,0.66
2020-05-08 10:30:00,2.4582,6.3625,32.9345,45.0506,305.4349,305.4842,789.3975,1248.9587,4281.4717,51.8609,51.8609,51.8609,51.8609,51.8609,51.8609,0.6858,0.6858
2020-05-08 11:00:00,2.57,6.0425,33.7409,45.7633,308.6657,305.6039,793.8311,1255.779,4331.1117,51.5418,51.5418,51.5418,51.5418,51.5418,51.5418,0.7265,0.7265
2020-05-08 11:30:00,2.6295,5.9389,34.3497,46.6515,311.5262,308.762,792.8891,1252.2601,4332.0159,55.9593,55.9593,55.9593,55.9593,55.9593,55.9593,0.7635,0.7635
2020-05-08 12:00:00,2.6679,5.8646,34.6773,47.3488,311.5184,308.737,796.7149,1250.8111,4389.4619,55.7554,55.7554,55.7554,55.7554,55.7554,55.7554,0.7868,0.7868
2020-05-08 12:30:00,2.7459,5.5739,35.6081,47.6739,315.8515,306.7359,803.8492,1260.7627,4471.0072,54.0933,54.0933,54.0933,54.0933,54.0933,54.0933,0.8103,0.8103
2020-05-08 13:00:00,2.8314,5.5792,36.1515,48.2942,318.0316,307.6021,802.1154,1265.6631,4486.7121,47.3177,47.3177,47.3177,47.3177,47.3177,47.3177,0.8523,0.8523
2020-05-08 13:30:00,2.8681,5.1419,36.268,48.8068,319.2396,305.7668,800.5845,1267.6899,4463.1613,42.9691,42.9691,42.9691,42.9691,42.9691,42.9691,0.8918,0.8918
2020-05-08 14:00:00,2.9234,4.5272,36.1408,49.0279,318.0541,306.8228,798.6066,1271.0796,4456.2148,53.0338,53.0338,53.0338,53.0338,53.0338,53.0338,0.9296,0.9296
2020-05-08 14:30:00,2.9135,4.5026,35.9907,49.2434,316.4364,302.5947,789.7053,1269.5584,4452.26,40.7456,40.7456,40.7456,40.7456,40.7456,40.7456,1.0075,1.0075
2020-05-08 15:00:00,2.9133,4.5749,35.5691,49.3404,315.2789,296.954,782.7593,1261.2909,4382.4999,46.3896,46.3896,46.3896,46.3896,46.3896,46.3896,1.0383,1.0383
2020-05-08 15:30:00,2.8659,4.3935,35.3111,49.0693,314.5849,291.6375,775.6991,1252.3982,4340.5037,47.8196,47.8196,47.8196,47.8196,47.8196,47.8196,1.1056,1.1056
2020-05-08 16:00:00,2.7646,4.3025,34.0717,49.0415,312.535,293.2166,763.9694,1254.1549,4327.3904,48.0695,48.0695,48.0695,48.0695,48.0695,48.0695,1.1315,1.1315
2020-05-08 16:30:00,2.7284,4.3265,32.5643,48.5593,310.6345,291.5913,757.3783,1253.6922,4312.8126,42.4606,42.4606,42.4606,42.4606,42.4606,42.4606,1.1925,1.1925
2020-05-08 17:00:00,2.5723,4.5913,30.4573,47.6997,302.5398,289.0889,740.0263,1242.5239,4327.769,40.8527,40.8527,40.8527,40.8527,40.8527,40.8527,1.254,1.254
2020-05-08 17:30:00,2.4282,5.2189,29.0068,47.0813,299.8698,295.8834,717.9581,1239.399,4298.5336,40.83,40.83,40.83,40.83,40.83,40.83,1.3125,1.3125
