,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-01-31 00:00:00,1.5741,8.183,18.2177,36.7879,237.3142,322.9555,583.9741,1143.1905,4097.1942,111.6596,111.6596,111.6596,111.6596,111.6596,111.6596,0.6773,0.6773
2020-01-31 00:30:00,1.5586,8.0498,17.9955,36.3229,235.2523,322.3119,578.003,1138.5331,4057.8094,117.6768,117.6768,117.6768,117.6768,117.6768,117.6768,0.656,0.656
2020-01-31 01:00:00,1.5484,8.1198,18.1055,35.9056,232.7747,317.2884,577.5214,1137.3571,4051.1573,120.0358,120.0358,120.0358,120.0358,120.0358,120.0358,0.6377,0.6377
2020-01-31 01:30:00,1.5441,8.0137,17.8322,35.4226,229.8999,314.3978,572.6514,1124.4158,4048.2565,122.9647,122.9647,122.9647,122.9647,122.9647,122.9647,0.6159,0.6159
2020-01-31 02:00:00,1.5465,7.9919,17.8854,35.2776,228.9896,313.2964,565.5172,1120.2533,4039.8491,110.8759,110.8759,110.8759,110.8759,110.8759,110.8759,0.603,0.603
2020-01-31 02:30:00,1.5445,8.0473,17.8915,35.4118,228.4043,311.326,563.1132,1118.5561,4016.9649,112.9418,112.9418,112.9418,112.9418,112.9418,112.9418,0.5865,0.5865
2020-01-31 03:00:00,1.5389,8.3268,17.9787,35.524,230.7272,308.2068,565.9054,1110.5555,4016.3717,122.0704,122.0704,122.0704,122.0704,122.0704,122.0704,0.5803,0.5803
2020-01-31 03:30:00,1.5526,8.4713,18.2695,35.8834,233.4809,308.9585,570.621,1125.443,4004.7609,113.7735,113.7735,113.7735,113.7735,113.7735,113.7735,0.5805,0.5805
2020-01-31 04:00:00,1.5967,8.7442,19.2728,36.857,239.4185,317.6464,584.6762,1132.076,4027.6328,117.347,117.347,117.347,117.347,117.347,117.347,0.5925,0.5925
2020-01-31 04:30:00,1.6309,9.3389,19.8931,37.7686,244.578,325.9909,591.9617,1148.7615,4069.3322,112.368,112.368,112.368,112.368,112.368,112.368,0.6017,0.6017
2020-01-31 05:00:00,1.7375,10.2346,22.0201,39.6152,255.1705,337.9679,621.4469,1174.2721,4050.9636,121.8018,121.8018,121.8018,121.8018,121.8018,121.8018,0.6447,0.6447
2020-01-31 05:30:00,1.8184,11.0355,23.9788,41.0179,266.1415,345.9813,646.0338,1204.9052,4104.0427,115.0942,115.0942,115.0942,115.0942,115.0942,115.0942,0.6968,0.6968
2020-01-31 06:00:00,2.063,13.0347,27.1969,43.3663,284.7201,357.9923,691.2313,1243.4325,4151.021,117.3166,117.3166,117.3166,117.3166,117.3166,117.3166,0.731,0.731
2020-01-31 06:30:00,2.2158,14.1928,29.4376,44.8068,295.8934,366.7296,723.5743,1262.9838,4212.8918,111.0997,111.0997,111.0997,111.0997,111.0997,111.0997,0.7938,0.7938
