,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-03-30 00:00:00,1.38,7.57,14.32,32.77,198.69,255.07,517.11,1045.27,4637.13,58.47,58.47,58.47,58.47,58.47,58.47,0.65,0.65
2020-03-30 00:30:00,1.37,7.44,14.33,32.55,198.3,254.09,516.98,1045.84,4636.28,57.27,57.27,57.27,57.27,57.27,57.27,0.6,0.6
2020-03-30 01:00:00,1.37,7.35,14.21,32.45,200.1,254.16,517.01,1041.7,4628.8,57.92,57.92,57.92,57.92,57.92,57.92,0.57,0.57
2020-03-30 01:30:00,1.38,7.4,14.13,32.31,198.99,253.05,517.72,1034.53,4633.27,59.7,59.7,59.7,59.7,59.7,59.7,0.55,0.55
2020-03-30 02:00:00,1.38,7.46,14.28,32.04,200.42,251.49,517.55,1040.0,4617.43,58.02,58.02,58.02,58.02,58.02,58.02,0.55,0.55
2020-03-30 02:30:00,1.37,7.3,14.18,32.01,201.0,249.75,521.78,1039.36,4604.46,59.42,59.42,59.42,59.42,59.42,59.42,0.55,0.55
2020-03-30 03:00:00,1.36,7.58,14.4,32.22,203.79,252.4,526.0,1039.56,4606.44,61.01,61.01,61.01,61.01,61.01,61.01,0.53,0.53
2020-03-30 03:30:00,1.38,7.54,14.85,32.47,207.56,253.06,537.52,1047.97,4644.28,56.11,56.11,56.11,56.11,56.11,56.11,0.53,0.53
2020-03-30 04:00:00,1.4,7.65,15.59,33.01,212.9,262.68,552.31,1055.21,4703.34,62.07,62.07,62.07,62.07,62.07,62.07,0.54,0.54
2020-03-30 04:30:00,1.44,8.08,16.31,33.58,218.94,270.42,559.24,1071.01,4762.56,57.99,57.99,57.99,57.99,57.99,57.99,0.54,0.54
2020-03-30 05:00:00,1.52,8.53,17.53,34.79,228.81,281.65,586.08,1106.21,4806.02,67.53,67.53,67.53,67.53,67.53,67.53,0.55,0.55
2020-03-30 05:30:00,1.55,8.91,18.78,35.48,236.53,290.4,605.67,1134.41,4834.74,61.78,61.78,61.78,61.78,61.78,61.78,0.58,0.58
2020-03-30 06:00:00,1.64,9.68,20.9,36.99,250.25,305.13,637.43,1166.5,4873.16,65.44,65.44,65.44,65.44,65.44,65.44,0.61,0.61
2020-03-30 06:30:00,1.72,10.76,22.13,37.86,259.81,307.03,659.02,1192.22,4882.78,58.33,58.33,58.33,58.33,58.33,58.33,0.66,0.66
2020-03-30 07:00:00,1.81,10.29,23.03,38.09,265.24,306.85,675.03,1200.69,4869.12,36.83,36.83,36.83,36.83,36.83,36.83,0.69,0.69
2020-03-30 07:30:00,1.87,9.18,23.92,37.97,264.97,307.87,684.31,1191.55,4856.2,38.63,38.63,38.63,38.63,38.63,38.63,0.7,0.7
2020-03-30 08:00:00,1.96,7.65,24.98,38.3,264.82,306.4,696.02,1187.15,4932.43,36.08,36.08,36.08,36.08,36.08,36.08,0.71,0.71
2020-03-30 08:30:00,2.03,6.63,25.3,38.58,262.74,298.67,700.16,1175.05,5005.68,36.29,36.29,36.29,36.29,36.29,36.29,0.71,0.71
2020-03-30 09:00:00,2.08,6.37,25.05,38.69,261.4,293.19,700.86,1162.93,5003.4,36.71,36.71,36.71,36.71,36.71,36.71,0.7,0.7
2020-03-30 09:30:00,2.1,5.96,25.64,39.07,260.97,293.26,704.23,1159.99,5015.34,40.53,40.53,40.53,40.53,40.53,40.53,0.72,0.72
2020-03-30 10:00:00,2.13,5.23,25.94,39.24,260.36,294.72,701.36,1158.46,5027.63,38.16,38.16,38.16,38.16,38.16,38.16,0.74,0.74
2020-03-30 10:30:00,2.15,5.23,26.52,39.2,259.34,289.47,698.1,1152.66,5036.21,39.18,39.18,39.18,39.18,39.18,39.18,0.74,0.74
2020-03-30 11:00:00,2.15,5.1,26.73,39.26,260.05,286.44,702.54,1144.65,5078.55,40.83,40.83,40.83,40.83,40.83,40.83,0.74,0.74
2020-03-30 11:30:00,2.14,5.08,26.62,39.46,260.53,283.13,701.98,1142.79,5057.93,40.39,40.39,40.39,40.39,40.39,40.39,0.73,0.73
2020-03-30 12:00:00,2.1,4.76,26.69,39.58,259.66,281.59,708.78,1144.61,5038.19,39.03,39.03,39.03,39.03,39.03,39.03,0.73,0.73
2020-03-30 12:30:00,2.1,4.75,26.66,39.44,260.55,279.73,706.3,1153.22,5036.23,40.63,40.63,40.63,40.63,40.63,40.63,0.71,0.71
2020-03-30 13:00:00,2.1,4.53,26.85,39.4,258.48,283.85,700.89,1158.72,5024.61,36.81,36.81,36.81,36.81,36.81,36.81,0.71,0.71
2020-03-30 13:30:00,2.09,4.44,26.71,39.64,258.17,283.42,698.99,1150.9,5023.24,38.56,38.56,38.56,38.56,38.56,38.56,0.69,0.69
2020-03-30 14:00:00,2.06,4.13,26.47,39.65,257.52,272.46,696.56,1147.12,5008.47,38.96,38.96,38.96,38.96,38.96,38.96,0.67,0.67
2020-03-30 14:30:00,2.01,4.01,25.85,39.72,257.03,269.59,679.71,1134.27,4921.35,39.26,39.26,39.26,39.26,39.26,39.26,0.65,0.65
2020-03-30 15:00:00,1.98,3.64,25.59,39.54,256.54,268.67,676.81,1135.34,4856.07,39.52,39.52,39.52,39.52,39.52,39.52,0.66,0.66
2020-03-30 15:30:00,1.91,3.6,25.16,39.37,256.06,268.64,669.6,1127.81,4876.79,40.23,40.23,40.23,40.23,40.23,40.23,0.66,0.66
2020-03-30 16:00:00,1.87,3.79,24.59,39.01,255.44,268.89,672.62,1131.67,4844.83,33.53,33.53,33.53,33.53,33.53,33.53,0.67,0.67
2020-03-30 16:30:00,1.81,3.48,23.82,38.7,254.82,271.13,666.41,1127.91,4819.67,37.9,37.9,37.9,37.9,37.9,37.9,0.68,0.68
2020-03-30 17:00:00,1.73,3.52,22.66,38.15,254.59,270.4,654.38,1131.73,4797.69,30.3,30.3,30.3,30.3,30.3,30.3,0.75,0.75
2020-03-30 17:30:00,1.67,3.81,21.75,37.94,253.78,273.19,643.84,1136.87,4804.63,34.33,34.33,34.33,34.33,34.33,34.33,0.79,0.79
2020-03-30 18:00:00,1.6,4.82,20.43,37.58,249.59,282.27,606.94,1142.75,4812.44,31.81,31.81,31.81,31.81,31.81,31.81,0.83,0.83
2020-03-30 18:30:00,1.58,6.48,20.11,37.48,250.95,290.69,603.73,1163.44,4844.75,34.18,34.18,34.18,34.18,34.18,34.18,0.88,0.88
