,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-06-29 00:00:00,1.5477,11.3515,16.9235,35.4858,222.8157,268.9396,556.4095,1098.5575,4899.3923,61.4797,61.4797,61.4797,61.4797,61.4797,61.4797,0.7038,0.7038
2020-06-29 00:30:00,1.52,10.7946,16.7012,35.113,222.5298,269.0836,555.7642,1092.682,4885.1217,61.0343,61.0343,61.0343,61.0343,61.0343,61.0343,0.6705,0.6705
2020-06-29 01:00:00,1.5094,10.3885,16.6413,34.8256,223.0342,268.2201,554.0596,1090.8661,4876.2211,59.6608,59.6608,59.6608,59.6608,59.6608,59.6608,0.6164,0.6164
2020-06-29 01:30:00,1.49,10.0019,16.4111,34.8671,223.0095,267.3555,554.5528,1090.747,4853.7485,58.3722,58.3722,58.3722,58.3722,58.3722,58.3722,0.5866,0.5866
2020-06-29 02:00:00,1.4973,10.055,16.3587,34.7366,224.1111,265.0263,556.7653,1090.4149,4810.5228,65.2511,65.2511,65.2511,65.2511,65.2511,65.2511,0.5716,0.5716
2020-06-29 02:30:00,1.4756,9.9626,16.323,34.4311,223.2525,261.6672,558.2933,1084.1709,4799.1946,68.75,68.75,68.75,68.75,68.75,68.75,0.5627,0.5627
2020-06-29 03:00:00,1.4852,9.9774,16.5696,34.6346,226.2567,261.671,560.1909,1084.0924,4779.9869,71.0459,71.0459,71.0459,71.0459,71.0459,71.0459,0.5429,0.5429
2020-06-29 03:30:00,1.4946,9.762,16.9037,34.9078,227.7889,259.6171,562.4073,1093.3978,4793.95,89.4213,89.4213,89.4213,89.4213,89.4213,89.4213,0.5426,0.5426
2020-06-29 04:00:00,1.4966,9.8922,17.8167,35.6234,234.8468,261.8303,567.3542,1115.1026,4844.8582,91.2389,91.2389,91.2389,91.2389,91.2389,91.2389,0.5612,0.5612
2020-06-29 04:30:00,1.5023,10.3893,18.5629,36.0031,241.2826,269.1368,580.1126,1122.6503,4888.6139,87.2846,87.2846,87.2846,87.2846,87.2846,87.2846,0.555,0.555
2020-06-29 05:00:00,1.5614,11.1214,20.0261,37.2704,254.0432,277.7556,611.5758,1152.7898,4948.3638,98.2942,98.2942,98.2942,98.2942,98.2942,98.2942,0.5494,0.5494
2020-06-29 05:30:00,1.5684,11.7881,21.3375,37.6916,263.168,285.0116,632.9571,1174.6122,5051.634,87.8396,87.8396,87.8396,87.8396,87.8396,87.8396,0.5621,0.5621
2020-06-29 06:00:00,1.6112,11.6412,23.4614,38.3161,274.3708,292.5795,665.6782,1196.792,5026.5634,65.2468,65.2468,65.2468,65.2468,65.2468,65.2468,0.58,0.58
2020-06-29 06:30:00,1.699,11.5431,25.0563,39.2712,282.5545,297.6331,687.2209,1212.1003,4984.2951,65.3268,65.3268,65.3268,65.3268,65.3268,65.3268,0.5814,0.5814
2020-06-29 07:00:00,1.8468,10.3691,26.7134,40.7224,287.7738,300.6462,719.5573,1220.0532,5001.0596,65.8639,65.8639,65.8639,65.8639,65.8639,65.8639,0.5901,0.5901
2020-06-29 07:30:00,1.9707,8.7258,28.4659,41.9046,290.6308,294.0711,737.2365,1214.8153,5039.0034,69.1613,69.1613,69.1613,69.1613,69.1613,69.1613,0.5969,0.5969
2020-06-29 08:00:00,2.1872,7.4058,29.6711,43.4104,295.3923,293.7515,757.0761,1225.7127,5066.3777,97.2919,97.2919,97.2919,97.2919,97.2919,97.2919,0.597,0.597
2020-06-29 08:30:00,2.3134,6.2995,31.3628,44.5154,299.1116,286.8493,774.0756,1233.1665,5072.2351,96.4526,96.4526,96.4526,96.4526,96.4526,96.4526,0.614,0.614
2020-06-29 09:00:00,2.4411,6.3196,32.1773,45.3526,306.1543,287.1364,785.4362,1238.3567,5072.1676,105.7799,105.7799,105.7799,105.7799,105.7799,105.7799,0.6287,0.6287
2020-06-29 09:30:00,2.5507,6.2592,33.0045,46.2882,311.3025,292.2299,800.9221,1243.0961,5144.4723,101.9544,101.9544,101.9544,101.9544,101.9544,101.9544,0.6412,0.6412
2020-06-29 10:00:00,2.6635,6.6849,34.2944,46.8144,314.5485,293.8883,810.6708,1243.1323,5188.8537,78.4525,78.4525,78.4525,78.4525,78.4525,78.4525,0.6556,0.6556
2020-06-29 10:30:00,2.7569,6.4504,35.2609,47.6222,319.0014,299.5414,808.5512,1256.1786,5216.7474,60.8438,60.8438,60.8438,60.8438,60.8438,60.8438,0.6652,0.6652
2020-06-29 11:00:00,2.8505,5.6693,36.2149,48.3513,324.5479,301.9291,814.3136,1255.7309,5197.6432,70.3507,70.3507,70.3507,70.3507,70.3507,70.3507,0.6862,0.6862
2020-06-29 11:30:00,2.8831,5.1942,36.4511,48.9859,325.3596,302.0609,809.4879,1250.7284,5246.4847,69.902,69.902,69.902,69.902,69.902,69.902,0.7142,0.7142
2020-06-29 12:00:00,2.9027,5.733,36.4025,49.3669,324.4205,298.5764,809.9929,1246.1579,5033.6322,72.1276,72.1276,72.1276,72.1276,72.1276,72.1276,0.7285,0.7285
2020-06-29 12:30:00,2.9445,5.5067,37.0334,49.4705,325.3287,299.641,811.7534,1243.3483,4831.9177,70.0604,70.0604,70.0604,70.0604,70.0604,70.0604,0.7494,0.7494
2020-06-29 13:00:00,3.0066,5.0022,37.654,49.9456,326.9269,304.4828,804.0027,1246.6821,4679.4605,73.4834,73.4834,73.4834,73.4834,73.4834,73.4834,0.757,0.757
2020-06-29 13:30:00,3.0536,4.9814,37.6582,50.2541,326.5035,306.2919,802.8202,1256.413,4605.6736,68.037,68.037,68.037,68.037,68.037,68.037,0.7806,0.7806
2020-06-29 14:00:00,3.0674,5.2593,37.7265,50.2059,326.5716,306.0707,801.009,1259.1094,5074.2158,70.6127,70.6127,70.6127,70.6127,70.6127,70.6127,0.7965,0.7965
2020-06-29 14:30:00,3.0975,5.1142,37.419,50.5271,326.381,302.6074,794.5513,1248.8386,5355.5328,66.7835,66.7835,66.7835,66.7835,66.7835,66.7835,0.829,0.829
2020-06-29 15:00:00,3.1427,4.8246,36.8272,50.6809,326.1178,300.2935,788.5167,1238.9164,5344.8238,54.4072,54.4072,54.4072,54.4072,54.4072,54.4072,0.8664,0.8664
2020-06-29 15:30:00,3.0951,4.8428,36.2331,50.765,324.2332,296.7536,780.4377,1235.5215,5307.657,54.1537,54.1537,54.1537,54.1537,54.1537,54.1537,0.8956,0.8956
2020-06-29 16:00:00,3.0179,4.7085,35.3412,50.8727,322.1239,296.9237,768.5089,1235.272,5306.4572,58.9301,58.9301,58.9301,58.9301,58.9301,58.9301,0.9465,0.9465
2020-06-29 16:30:00,2.8897,4.4271,34.561,50.3881,322.5989,297.3771,765.0542,1230.1753,5315.3856,50.6675,50.6675,50.6675,50.6675,50.6675,50.6675,1.0021,1.0021
2020-06-29 17:00:00,2.7399,4.4138,32.7726,49.8938,317.5461,293.8189,750.7725,1226.8677,5275.3144,53.4018,53.4018,53.4018,53.4018,53.4018,53.4018,1.0579,1.0579
2020-06-29 17:30:00,2.5467,4.7642,31.5002,49.4006,316.1127,294.8052,738.6773,1227.2125,5256.3767,49.3325,49.3325,49.3325,49.3325,49.3325,49.3325,1.1215,1.1215
2020-06-29 18:00:00,2.3917,5.2477,29.1897,48.3974,310.8633,293.8685,701.6976,1229.8617,5249.2869,51.7776,51.7776,51.7776,51.7776,51.7776,51.7776,1.1573,1.1573
2020-06-29 18:30:00,2.2874,6.7359,28.1698,47.9699,311.8743,299.7446,699.9779,1256.329,5325.5665,60.5521,60.5521,60.5521,60.5521,60.5521,60.5521,1.2043,1.2043
2020-06-29 19:00:00,2.1831,8.2322,26.6734,47.2784,307.4273,305.4643,694.551,1265.6341,5369.1235,54.2152,54.2152,54.2152,54.2152,54.2152,54.2152,1.218,1.218
2020-06-29 19:30:00,2.1104,10.1099,25.4405,46.2598,305.6673,314.9804,687.3193,1270.0283,5440.8816,49.6384,49.6384,49.6384,49.6384,49.6384,49.6384,1.1977,1.1977
2020-06-29 20:00:00,2.0368,10.8931,24.1117,45.0009,296.6066,322.3241,672.4508,1267.3414,5441.9245,56.5877,56.5877,56.5877,56.5877,56.5877,56.5877,1.1706,1.1706
2020-06-29 20:30:00,2.018,11.873,23.4956,44.8299,294.2438,322.8195,670.0512,1265.7606,5452.4064,78.4441,78.4441,78.4441,78.4441,78.4441,78.4441,1.1662,1.1662
2020-06-29 21:00:00,1.962,12.9333,22.682,44.3919,285.4066,318.8075,660.0403,1265.869,5456.7231,83.948,83.948,83.948,83.948,83.948,83.948,1.1486,1.1486
2020-06-29 21:30:00,1.8778,13.868,21.7834,43.7108,279.9167,316.5327,657.1451,1260.0177,5428.3289,81.4412,81.4412,81.4412,81.4412,81.4412,81.4412,1.1067,1.1067
2020-06-29 22:00:00,1.8149,13.9153,20.9249,41.934,273.6158,309.5508,647.3915,1248.2874,5344.2772,77.2379,77.2379,77.2379,77.2379,77.2379,77.2379,1.0351,1.0351
2020-06-29 22:30:00,1.7482,13.3499,20.369,40.7839,267.5294,302.6093,640.6785,1239.99,5310.8667,84.7325,84.7325,84.7325,84.7325,84.7325,84.7325,0.9524,0.9524
2020-06-29 23:00:00,1.6792,12.5913,19.9417,39.6954,265.1923,297.9455,635.7983,1236.3393,5296.2071,84.1376,84.1376,84.1376,84.1376,84.1376,84.1376,0.8824,0.8824
2020-06-29 23:30:00,1.6519,12.1644,19.4644,39.0128,259.9117,293.5572,631.3505,1223.6711,5302.0389,79.9173,79.9173,79.9173,79.9173,79.9173,79.9173,0.8064,0.8064
