,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-07-10 00:00:00,1.7109,13.2876,19.432,39.5593,264.9022,308.231,642.5475,1268.19,4164.0437,56.0795,56.0795,56.0795,56.0795,56.0795,56.0795,0.9246,0.9246
2020-07-10 00:30:00,1.6657,13.0709,19.1515,39.098,261.1332,306.7008,641.2186,1255.1049,4135.8539,50.7346,50.7346,50.7346,50.7346,50.7346,50.7346,0.8467,0.8467
2020-07-10 01:00:00,1.6474,12.5793,19.0216,38.6389,257.7958,303.5954,639.208,1242.9074,4107.7831,52.4762,52.4762,52.4762,52.4762,52.4762,52.4762,0.795,0.795
2020-07-10 01:30:00,1.6256,11.88,18.7712,38.1668,254.1777,298.378,632.9842,1228.5657,4119.9494,56.6339,56.6339,56.6339,56.6339,56.6339,56.6339,0.7409,0.7409
2020-07-10 02:00:00,1.6149,11.6823,18.6715,37.7328,252.9113,297.7854,624.81,1219.867,4093.1722,56.6237,56.6237,56.6237,56.6237,56.6237,56.6237,0.7084,0.7084
2020-07-10 02:30:00,1.5958,11.8104,18.5026,37.1478,251.4731,291.7308,622.7908,1211.6897,4087.4459,55.4431,55.4431,55.4431,55.4431,55.4431,55.4431,0.6871,0.6871
2020-07-10 03:00:00,1.5797,11.6068,18.6926,37.1538,252.457,291.855,622.1285,1208.0454,4084.9124,53.7231,53.7231,53.7231,53.7231,53.7231,53.7231,0.6684,0.6684
2020-07-10 03:30:00,1.5776,11.1868,19.0166,37.1599,253.6208,291.4928,625.169,1210.8616,4098.5143,49.2115,49.2115,49.2115,49.2115,49.2115,49.2115,0.6428,0.6428
2020-07-10 04:00:00,1.5994,11.6627,19.7406,38.0713,258.5406,289.2559,629.0094,1216.6401,4108.7862,51.7475,51.7475,51.7475,51.7475,51.7475,51.7475,0.631,0.631
2020-07-10 04:30:00,1.629,12.4,20.3287,38.3305,263.3779,291.6442,637.4838,1235.8754,4142.1923,47.3386,47.3386,47.3386,47.3386,47.3386,47.3386,0.6327,0.6327
2020-07-10 05:00:00,1.6735,13.7338,21.9291,39.541,272.5764,302.3086,658.1444,1265.19,4172.1345,56.1078,56.1078,56.1078,56.1078,56.1078,56.1078,0.6271,0.6271
2020-07-10 05:30:00,1.7056,14.2297,23.221,40.4676,278.9759,305.5176,680.9244,1280.6524,4172.7927,50.0525,50.0525,50.0525,50.0525,50.0525,50.0525,0.6249,0.6249
2020-07-10 06:00:00,1.7411,14.4105,25.4602,41.2958,289.6103,317.762,713.2749,1291.9901,4111.0327,27.3124,27.3124,27.3124,27.3124,27.3124,27.3124,0.6237,0.6237
2020-07-10 06:30:00,1.8248,13.8862,27.31,41.8882,297.2309,324.6221,729.5616,1304.1457,4058.8664,35.0815,35.0815,35.0815,35.0815,35.0815,35.0815,0.6446,0.6446
2020-07-10 07:00:00,1.9728,13.1023,29.145,43.4631,303.8635,324.2741,749.111,1314.1972,4022.4762,28.0531,28.0531,28.0531,28.0531,28.0531,28.0531,0.6558,0.6558
2020-07-10 07:30:00,2.1653,11.0803,30.9449,44.8141,306.5574,323.1582,768.5842,1315.3456,3959.231,31.8631,31.8631,31.8631,31.8631,31.8631,31.8631,0.6816,0.6816
2020-07-10 08:00:00,2.3537,9.5012,32.457,46.0609,312.7044,321.8359,788.2391,1322.0676,3933.078,29.1011,29.1011,29.1011,29.1011,29.1011,29.1011,0.6994,0.6994
2020-07-10 08:30:00,2.515,8.7254,33.8942,47.1695,315.4605,318.0593,800.089,1318.9395,3983.2011,25.7602,25.7602,25.7602,25.7602,25.7602,25.7602,0.7126,0.7126
2020-07-10 09:00:00,2.6619,8.3421,35.0755,48.163,321.4455,314.7527,814.7932,1334.8924,4051.135,31.7847,31.7847,31.7847,31.7847,31.7847,31.7847,0.7499,0.7499
2020-07-10 09:30:00,2.8421,6.8628,36.117,48.8168,324.2002,311.7569,824.4946,1342.5109,4025.3463,26.8786,26.8786,26.8786,26.8786,26.8786,26.8786,0.7767,0.7767
2020-07-10 10:00:00,3.0425,6.7759,37.3617,49.6129,328.1259,319.6618,832.7008,1335.8984,4072.1429,31.8295,31.8295,31.8295,31.8295,31.8295,31.8295,0.8089,0.8089
2020-07-10 10:30:00,3.1462,6.8012,38.2113,50.5835,331.8789,322.257,833.912,1347.2285,4105.1892,30.1611,30.1611,30.1611,30.1611,30.1611,30.1611,0.8421,0.8421
2020-07-10 11:00:00,3.295,6.1072,39.2856,51.1972,337.4682,326.82,834.385,1341.9543,4095.7256,28.6931,28.6931,28.6931,28.6931,28.6931,28.6931,0.893,0.893
2020-07-10 11:30:00,3.3592,5.9241,39.6328,51.7304,336.5165,324.9775,829.9889,1345.2748,4111.6343,29.7382,29.7382,29.7382,29.7382,29.7382,29.7382,0.9441,0.9441
2020-07-10 12:00:00,3.4295,5.706,40.1812,52.368,335.74,327.5939,829.0426,1342.1102,4151.8462,24.3795,24.3795,24.3795,24.3795,24.3795,24.3795,0.997,0.997
2020-07-10 12:30:00,3.4791,6.4013,40.8214,53.1239,339.6953,328.9848,834.9959,1340.3381,4136.1951,25.656,25.656,25.656,25.656,25.656,25.656,1.0404,1.0404
