,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-01-14 00:00:00,1.5919,8.2651,18.011,36.1315,235.5323,301.5869,583.2261,1148.14,4220.01,90.0431,90.0431,90.0431,90.0431,90.0431,90.0431,0.7413,0.7413
2020-01-14 00:30:00,1.5697,8.2178,17.7335,35.6356,232.4862,299.0252,576.8945,1139.75,4201.97,88.2771,88.2771,88.2771,88.2771,88.2771,88.2771,0.7109,0.7109
2020-01-14 01:00:00,1.5595,8.2751,17.5889,35.3964,231.511,297.1341,573.2331,1136.19,4182.67,93.8318,93.8318,93.8318,93.8318,93.8318,93.8318,0.6822,0.6822
2020-01-14 01:30:00,1.5473,8.1753,17.487000000000002,35.2967,228.7547,295.0066,569.2128,1125.86,4159.56,91.1215,91.1215,91.1215,91.1215,91.1215,91.1215,0.6539,0.6539
2020-01-14 02:00:00,1.5527,8.1697,17.5076,35.3043,227.4402,295.5864,562.5463,1121.46,4139.93,83.45200000000001,83.45200000000001,83.45200000000001,83.45200000000001,83.45200000000001,83.45200000000001,0.6419,0.6419
2020-01-14 02:30:00,1.5531,8.1873,17.4156,35.0499,226.4,294.9433,561.5548,1118.91,4106.55,91.8881,91.8881,91.8881,91.8881,91.8881,91.8881,0.6417,0.6417
2020-01-14 03:00:00,1.5586,8.4051,17.7273,35.039,227.8004,297.4342,564.0873,1118.8,4098.42,90.0742,90.0742,90.0742,90.0742,90.0742,90.0742,0.6508,0.6508
2020-01-14 03:30:00,1.5683,8.5285,18.0823,35.3754,230.864,296.4025,574.2574,1120.19,4068.25,88.0085,88.0085,88.0085,88.0085,88.0085,88.0085,0.6505,0.6505
2020-01-14 04:00:00,1.5988,8.7948,18.9549,36.5854,238.8592,304.7591,591.8915,1130.92,4120.67,85.9767,85.9767,85.9767,85.9767,85.9767,85.9767,0.6533,0.6533
2020-01-14 04:30:00,1.6443,9.4288,19.8224,37.3443,244.7794,310.747,608.7206,1149.04,4171.49,90.5964,90.5964,90.5964,90.5964,90.5964,90.5964,0.6723,0.6723
2020-01-14 05:00:00,1.7396,10.0596,22.113000000000003,39.0716,257.6114,327.131,637.7111,1176.53,4222.84,89.9767,89.9767,89.9767,89.9767,89.9767,89.9767,0.7034,0.7034
2020-01-14 05:30:00,1.8421,10.8159,24.3579,40.7336,269.0835,337.1209,663.9586,1205.68,4275.36,92.98200000000001,92.98200000000001,92.98200000000001,92.98200000000001,92.98200000000001,92.98200000000001,0.7575,0.7575
2020-01-14 06:00:00,2.0324,12.7702,27.4024,43.1729,286.906,352.8597,708.4942,1250.31,4342.93,111.5532,111.5532,111.5532,111.5532,111.5532,111.5532,0.8024,0.8024
2020-01-14 06:30:00,2.1949,14.3749,30.0911,44.5009,300.4273,362.8384,734.9035,1287.59,4356.62,115.8394,115.8394,115.8394,115.8394,115.8394,115.8394,0.8683,0.8683
2020-01-14 07:00:00,2.3662,16.4723,32.8075,45.5896,314.1033,381.5885,761.4388,1310.52,4364.31,106.0999,106.0999,106.0999,106.0999,106.0999,106.0999,0.9355,0.9355
2020-01-14 07:30:00,2.5697,17.1932,35.3781,45.8474,318.6313,390.1502,785.4482,1310.71,4329.7,95.7725,95.7725,95.7725,95.7725,95.7725,95.7725,0.9027,0.9027
2020-01-14 08:00:00,2.8211,15.9982,36.8333,46.5294,324.4385,388.3786,809.3176,1311.01,4315.96,91.4125,91.4125,91.4125,91.4125,91.4125,91.4125,0.8618,0.8618
2020-01-14 08:30:00,2.9130000000000003,14.3631,37.6193,46.9158,324.997,376.0759,821.7492,1318.29,4300.13,93.9107,93.9107,93.9107,93.9107,93.9107,93.9107,0.7908,0.7908
2020-01-14 09:00:00,3.0072,12.798,37.6391,47.108999999999995,323.8192,362.8557,830.2882,1315.0,4289.29,84.2953,84.2953,84.2953,84.2953,84.2953,84.2953,0.7583,0.7583
2020-01-14 09:30:00,3.072,10.2826,37.7565,47.1772,325.2187,355.8502,841.5603,1309.04,4296.5,69.0378,69.0378,69.0378,69.0378,69.0378,69.0378,0.7309,0.7309
2020-01-14 10:00:00,3.1461,9.2956,38.5413,47.471000000000004,326.4534,355.4117,846.1541,1302.14,4303.04,69.0064,69.0064,69.0064,69.0064,69.0064,69.0064,0.7233,0.7233
2020-01-14 10:30:00,3.165,8.9069,38.6282,47.4648,324.4124,354.8423,850.1742,1302.6,4331.16,73.5858,73.5858,73.5858,73.5858,73.5858,73.5858,0.7021,0.7021
2020-01-14 11:00:00,3.1585,8.5851,38.5121,47.6204,324.1778,350.4183,847.4543,1299.48,4323.05,71.4083,71.4083,71.4083,71.4083,71.4083,71.4083,0.6938,0.6938
2020-01-14 11:30:00,3.1179,7.9781,37.8524,47.4638,324.8301,347.4439,847.1179,1302.56,4348.91,67.8285,67.8285,67.8285,67.8285,67.8285,67.8285,0.6946,0.6946
2020-01-14 12:00:00,3.0474,7.8712,37.7752,47.4216,324.1135,342.8146,845.9785,1301.27,4366.32,68.4766,68.4766,68.4766,68.4766,68.4766,68.4766,0.6778,0.6778
2020-01-14 12:30:00,3.0638,8.4873,37.4971,47.0793,324.3942,345.0493,846.262,1307.12,4348.41,48.1488,48.1488,48.1488,48.1488,48.1488,48.1488,0.6697,0.6697
2020-01-14 13:00:00,3.0661,8.5881,37.5149,47.0604,321.8772,347.1045,850.8039,1304.89,4349.09,51.022,51.022,51.022,51.022,51.022,51.022,0.6681,0.6681
2020-01-14 13:30:00,3.0099,8.3142,37.0937,47.1067,322.1243,341.9534,851.4895,1294.73,4321.41,43.2876,43.2876,43.2876,43.2876,43.2876,43.2876,0.6628,0.6628
2020-01-14 14:00:00,2.9737,8.2791,36.5303,46.3954,322.9054,337.663,845.403,1285.15,4289.03,42.9831,42.9831,42.9831,42.9831,42.9831,42.9831,0.6437,0.6437
2020-01-14 14:30:00,2.9006,7.9915,35.8169,46.0419,321.7367,338.5636,830.6613,1280.81,4288.48,43.6121,43.6121,43.6121,43.6121,43.6121,43.6121,0.6587,0.6587
2020-01-14 15:00:00,2.8857,8.3213,34.828,45.9515,321.5932,345.0942,828.1342,1287.28,4278.44,43.1691,43.1691,43.1691,43.1691,43.1691,43.1691,0.6926,0.6926
2020-01-14 15:30:00,2.7881,9.4951,33.6663,45.7215,321.4081,352.2413,816.0928,1288.93,4297.88,43.6909,43.6909,43.6909,43.6909,43.6909,43.6909,0.7112,0.7112
2020-01-14 16:00:00,2.7134,10.4,32.6087,45.7712,320.2494,359.8214,805.2555,1284.92,4328.68,40.8616,40.8616,40.8616,40.8616,40.8616,40.8616,0.7652,0.7652
2020-01-14 16:30:00,2.6668,11.4236,31.6134,45.9253,318.8901,367.2462,795.8821,1287.39,4359.36,42.8363,42.8363,42.8363,42.8363,42.8363,42.8363,0.8554,0.8554
2020-01-14 17:00:00,2.6265,12.2678,30.4052,46.7105,316.3632,371.0103,780.0966,1284.79,4355.01,64.737,64.737,64.737,64.737,64.737,64.737,0.9792,0.9792
2020-01-14 17:30:00,2.5491,12.7021,29.5379,46.843999999999994,313.301,375.0078,758.4925,1285.58,4361.64,63.83,63.83,63.83,63.83,63.83,63.83,1.0732,1.0732
2020-01-14 18:00:00,2.4418,12.6477,27.7981,45.9198,300.0398,367.9937,684.2153,1272.6,4321.36,64.109,64.109,64.109,64.109,64.109,64.109,1.1399,1.1399
2020-01-14 18:30:00,2.3535,12.2038,26.9435,45.6314,294.3701,362.0741,665.6202,1263.88,4317.19,71.0161,71.0161,71.0161,71.0161,71.0161,71.0161,1.1597,1.1597
2020-01-14 19:00:00,2.2497,11.9585,25.9677,45.1556,286.9325,351.9376,657.2986,1259.47,4316.96,69.2694,69.2694,69.2694,69.2694,69.2694,69.2694,1.1637,1.1637
2020-01-14 19:30:00,2.1751,11.6291,25.3323,44.6984,282.485,347.1104,646.756,1241.78,4313.37,65.0736,65.0736,65.0736,65.0736,65.0736,65.0736,1.1558,1.1558
2020-01-14 20:00:00,2.0866,11.1714,24.3702,43.9524,277.1873,338.8398,641.264,1230.09,4284.46,63.3573,63.3573,63.3573,63.3573,63.3573,63.3573,1.1631,1.1631
2020-01-14 20:30:00,2.0128,10.6636,23.4613,43.367,271.5905,336.2989,633.7588,1222.12,4280.08,67.6826,67.6826,67.6826,67.6826,67.6826,67.6826,1.156,1.156
2020-01-14 21:00:00,1.92,10.4692,22.4427,42.4616,263.5435,331.2571,617.4265,1211.96,4305.85,66.5844,66.5844,66.5844,66.5844,66.5844,66.5844,1.1192,1.1192
2020-01-14 21:30:00,1.8421,10.065,21.6863,41.7917,259.3897,327.2439,616.0972,1217.74,4293.81,69.7993,69.7993,69.7993,69.7993,69.7993,69.7993,1.0474,1.0474
2020-01-14 22:00:00,1.7601,9.3701,20.7815,40.4353,252.3368,312.5661,614.7931,1200.77,4267.56,63.6229,63.6229,63.6229,63.6229,63.6229,63.6229,0.9654,0.9654
2020-01-14 22:30:00,1.7086,8.8138,20.2292,39.3336,248.8882,308.483,612.257,1193.78,4249.13,61.4019,61.4019,61.4019,61.4019,61.4019,61.4019,0.8965,0.8965
2020-01-14 23:00:00,1.6604,8.5207,19.6577,38.3508,243.1478,302.7907,604.3276,1180.43,4290.6,70.5291,70.5291,70.5291,70.5291,70.5291,70.5291,0.862,0.862
2020-01-14 23:30:00,1.6416,8.436,18.905,37.3303,238.7819,298.8896,595.4987,1166.94,4271.31,67.9668,67.9668,67.9668,67.9668,67.9668,67.9668,0.7967,0.7967
