,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-04-06 00:00:00,1.43,9.02,14.6,32.56,197.44,254.91,504.92,1024.91,3877.78,78.24,78.24,78.24,78.24,78.24,78.24,0.69,0.69
2020-04-06 00:30:00,1.41,9.1,14.46,32.34,197.57,256.81,505.72,1021.1,3838.23,82.2,82.2,82.2,82.2,82.2,82.2,0.66,0.66
2020-04-06 01:00:00,1.4,8.87,14.47,32.35,198.29,255.9,506.0,1023.46,3823.1,84.37,84.37,84.37,84.37,84.37,84.37,0.62,0.62
2020-04-06 01:30:00,1.41,8.72,14.46,32.07,198.61,254.9,506.55,1014.67,3822.87,88.45,88.45,88.45,88.45,88.45,88.45,0.61,0.61
2020-04-06 02:00:00,1.41,8.74,14.51,32.03,200.77,257.18,511.46,1016.39,3801.72,75.52,75.52,75.52,75.52,75.52,75.52,0.59,0.59
2020-04-06 02:30:00,1.4,8.75,14.39,31.93,200.84,256.36,515.37,1016.36,3804.37,75.36,75.36,75.36,75.36,75.36,75.36,0.59,0.59
2020-04-06 03:00:00,1.41,8.98,14.66,32.1,202.98,256.58,519.65,1019.6,3806.66,69.61,69.61,69.61,69.61,69.61,69.61,0.58,0.58
2020-04-06 03:30:00,1.42,9.02,15.13,32.0,205.64,255.88,523.87,1024.18,3817.21,73.96,73.96,73.96,73.96,73.96,73.96,0.58,0.58
2020-04-06 04:00:00,1.45,9.27,15.89,32.64,211.2,262.81,533.78,1039.21,3865.9,74.43,74.43,74.43,74.43,74.43,74.43,0.59,0.59
2020-04-06 04:30:00,1.46,9.72,16.51,33.16,216.73,271.62,547.38,1051.75,3903.77,81.78,81.78,81.78,81.78,81.78,81.78,0.6,0.6
2020-04-06 05:00:00,1.52,10.15,17.67,34.16,224.93,277.33,576.47,1077.63,3942.99,77.55,77.55,77.55,77.55,77.55,77.55,0.63,0.63
2020-04-06 05:30:00,1.57,10.68,18.96,34.99,232.71,287.62,596.48,1105.76,3982.73,87.5,87.5,87.5,87.5,87.5,87.5,0.65,0.65
2020-04-06 06:00:00,1.69,11.59,20.9,36.46,245.47,297.06,617.84,1141.63,4050.89,89.6,89.6,89.6,89.6,89.6,89.6,0.69,0.69
2020-04-06 06:30:00,1.72,11.75,22.2,37.27,253.91,301.51,631.35,1155.5,4229.7,94.07,94.07,94.07,94.07,94.07,94.07,0.73,0.73
2020-04-06 07:00:00,1.82,10.89,22.84,37.6,259.67,299.27,648.17,1163.49,4475.01,79.35,79.35,79.35,79.35,79.35,79.35,0.76,0.76
2020-04-06 07:30:00,1.9,10.11,23.74,37.91,260.56,295.41,656.67,1164.69,4427.39,72.53,72.53,72.53,72.53,72.53,72.53,0.78,0.78
2020-04-06 08:00:00,2.0,8.9,24.68,38.51,262.12,292.04,662.48,1169.4,4448.1,72.33,72.33,72.33,72.33,72.33,72.33,0.78,0.78
2020-04-06 08:30:00,2.06,8.67,24.96,38.6,262.46,292.55,673.5,1166.11,4416.19,73.77,73.77,73.77,73.77,73.77,73.77,0.81,0.81
2020-04-06 09:00:00,2.15,7.8,24.88,39.04,262.35,289.01,667.93,1162.51,4388.66,67.26,67.26,67.26,67.26,67.26,67.26,0.82,0.82
2020-04-06 09:30:00,2.2,7.17,24.7,39.2,260.82,285.11,672.17,1152.28,4345.45,62.17,62.17,62.17,62.17,62.17,62.17,0.82,0.82
2020-04-06 10:00:00,2.21,6.6,25.28,39.16,260.5,284.53,675.1,1143.65,4307.07,64.58,64.58,64.58,64.58,64.58,64.58,0.82,0.82
2020-04-06 10:30:00,2.23,6.12,25.24,39.25,258.23,289.86,668.81,1148.49,4290.6,57.91,57.91,57.91,57.91,57.91,57.91,0.81,0.81
2020-04-06 11:00:00,2.24,7.16,25.4,38.95,259.65,288.99,670.97,1147.55,4232.66,59.36,59.36,59.36,59.36,59.36,59.36,0.82,0.82
2020-04-06 11:30:00,2.22,7.27,25.15,39.01,258.24,286.75,670.37,1143.66,4221.58,59.27,59.27,59.27,59.27,59.27,59.27,0.83,0.83
2020-04-06 12:00:00,2.22,6.67,25.35,39.14,255.63,287.28,669.83,1144.61,4281.47,57.57,57.57,57.57,57.57,57.57,57.57,0.86,0.86
2020-04-06 12:30:00,2.22,6.57,25.23,39.22,256.91,287.97,668.5,1155.39,4274.46,68.01,68.01,68.01,68.01,68.01,68.01,0.87,0.87
2020-04-06 13:00:00,2.23,6.66,25.45,38.99,256.09,284.44,671.47,1155.55,4253.69,58.25,58.25,58.25,58.25,58.25,58.25,0.87,0.87
2020-04-06 13:30:00,2.2,6.46,24.92,39.06,253.27,279.36,669.37,1141.22,4277.32,65.25,65.25,65.25,65.25,65.25,65.25,0.87,0.87
2020-04-06 14:00:00,2.16,5.34,24.38,38.76,250.53,276.51,667.58,1136.95,4237.3,64.61,64.61,64.61,64.61,64.61,64.61,0.85,0.85
2020-04-06 14:30:00,2.08,4.67,24.07,38.48,247.41,271.01,653.6,1118.05,4228.4,65.23,65.23,65.23,65.23,65.23,65.23,0.83,0.83
2020-04-06 15:00:00,2.03,4.68,23.42,38.23,245.85,266.76,651.54,1110.89,4224.81,58.82,58.82,58.82,58.82,58.82,58.82,0.81,0.81
2020-04-06 15:30:00,1.97,4.38,22.92,38.25,247.86,266.84,650.56,1123.16,4240.82,59.3,59.3,59.3,59.3,59.3,59.3,0.84,0.84
2020-04-06 16:00:00,1.89,4.6,22.11,37.89,246.78,269.86,642.65,1128.61,4285.93,60.48,60.48,60.48,60.48,60.48,60.48,0.87,0.87
2020-04-06 16:30:00,1.82,4.97,21.38,37.73,245.33,268.76,634.68,1116.3,4290.57,58.26,58.26,58.26,58.26,58.26,58.26,0.9,0.9
2020-04-06 17:00:00,1.73,4.79,20.57,37.42,244.02,266.94,623.15,1106.52,4300.53,69.43,69.43,69.43,69.43,69.43,69.43,0.91,0.91
2020-04-06 17:30:00,1.66,4.82,19.78,37.11,244.45,268.2,610.64,1105.29,4343.75,71.66,71.66,71.66,71.66,71.66,71.66,0.94,0.94
2020-04-06 18:00:00,1.62,5.38,18.82,36.83,240.56,273.52,582.32,1109.41,4366.47,74.45,74.45,74.45,74.45,74.45,74.45,0.97,0.97
2020-04-06 18:30:00,1.6,6.68,18.51,36.74,240.85,278.55,580.84,1125.93,4476.76,67.71,67.71,67.71,67.71,67.71,67.71,1.0,1.0
2020-04-06 19:00:00,1.59,7.78,18.42,37.15,240.63,290.33,580.55,1135.96,4523.7,69.42,69.42,69.42,69.42,69.42,69.42,1.04,1.04
2020-04-06 19:30:00,1.66,8.28,18.46,37.95,242.24,296.53,575.49,1147.57,4553.23,93.43,93.43,93.43,93.43,93.43,93.43,1.07,1.07
2020-04-06 20:00:00,1.65,8.54,18.12,37.93,239.87,296.6,573.21,1147.7,4564.66,85.26,85.26,85.26,85.26,85.26,85.26,1.07,1.07
2020-04-06 20:30:00,1.62,8.62,17.74,37.41,236.96,293.48,575.88,1146.32,4550.12,96.62,96.62,96.62,96.62,96.62,96.62,1.04,1.04
2020-04-06 21:00:00,1.6,8.41,17.35,37.0,233.03,290.96,575.1,1145.42,4542.17,96.77,96.77,96.77,96.77,96.77,96.77,1.02,1.02
2020-04-06 21:30:00,1.56,8.34,17.08,36.85,231.33,290.5,571.85,1149.2,4524.54,101.44,101.44,101.44,101.44,101.44,101.44,0.97,0.97
2020-04-06 22:00:00,1.53,8.31,16.75,36.12,228.32,284.62,563.13,1144.87,4520.75,88.85,88.85,88.85,88.85,88.85,88.85,0.92,0.92
2020-04-06 22:30:00,1.51,8.19,16.44,35.6,224.86,277.98,561.31,1138.08,4522.73,87.97,87.97,87.97,87.97,87.97,87.97,0.86,0.86
2020-04-06 23:00:00,1.49,7.8,16.14,34.96,222.96,275.97,558.01,1120.92,4546.67,91.38,91.38,91.38,91.38,91.38,91.38,0.79,0.79
2020-04-06 23:30:00,1.47,7.63,15.75,34.38,220.17,274.77,554.67,1107.88,4567.44,84.72,84.72,84.72,84.72,84.72,84.72,0.72,0.72
