,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-03-23 00:00:00,1.4635,8.718,15.0748,33.825,198.2262,293.1704,502.183,1048.2604,4269.2898,118.1114,118.1114,118.1114,118.1114,118.1114,118.1114,0.6178,0.6178
2020-03-23 00:30:00,1.459,8.5526,14.908,33.3863,197.2057,290.9638,501.4805,1042.417,4252.6275,118.0705,118.0705,118.0705,118.0705,118.0705,118.0705,0.5889,0.5889
2020-03-23 01:00:00,1.4279,8.1091,14.9145,33.0895,197.6197,285.441,500.0226,1045.6707,4305.6537,111.2013,111.2013,111.2013,111.2013,111.2013,111.2013,0.5656,0.5656
2020-03-23 01:30:00,1.4201,7.7942,14.61,32.6897,198.3538,285.5807,500.6563,1040.0919,4302.9593,122.645,122.645,122.645,122.645,122.645,122.645,0.5395,0.5395
2020-03-23 02:00:00,1.4162,7.7209,14.7593,32.8718,199.4679,284.6609,500.3714,1041.4947,4309.4002,107.381,107.381,107.381,107.381,107.381,107.381,0.53,0.53
2020-03-23 02:30:00,1.42,7.7512,14.7828,32.932,199.5181,284.3774,502.3437,1040.7749,4289.58,106.1081,106.1081,106.1081,106.1081,106.1081,106.1081,0.5202,0.5202
2020-03-23 03:00:00,1.4165,7.8813,14.8405,32.8215,202.9823,283.1417,507.186,1042.821,4283.9307,104.017,104.017,104.017,104.017,104.017,104.017,0.5145,0.5145
2020-03-23 03:30:00,1.4179,7.946,14.8294,32.7922,205.1958,283.3256,511.0512,1048.5068,4292.6899,100.6382,100.6382,100.6382,100.6382,100.6382,100.6382,0.51,0.51
2020-03-23 04:00:00,1.4227,8.137,15.2171,33.145,208.0603,284.3267,519.2036,1055.0367,4310.3661,116.6178,116.6178,116.6178,116.6178,116.6178,116.6178,0.5216,0.5216
2020-03-23 04:30:00,1.4222,8.2101,15.5094,33.6018,212.3749,286.9429,533.4764,1068.6665,4355.3606,99.8419,99.8419,99.8419,99.8419,99.8419,99.8419,0.5344,0.5344
2020-03-23 05:00:00,1.4484,9.2076,16.3654,34.4171,220.8538,295.2307,553.3203,1090.6448,4425.1752,108.038,108.038,108.038,108.038,108.038,108.038,0.5465,0.5465
2020-03-23 05:30:00,1.4722,9.7725,16.8411,35.1134,228.3533,305.9423,567.8808,1110.73,4465.3476,100.8281,100.8281,100.8281,100.8281,100.8281,100.8281,0.575,0.575
2020-03-23 06:00:00,1.5417,9.9848,18.3152,36.2592,239.6022,315.1135,596.2203,1143.7203,4555.9725,91.2714,91.2714,91.2714,91.2714,91.2714,91.2714,0.6062,0.6062
2020-03-23 06:30:00,1.6419,10.6894,19.8872,37.0892,248.3101,323.2152,616.6687,1167.512,4587.2413,97.219,97.219,97.219,97.219,97.219,97.219,0.6297,0.6297
2020-03-23 07:00:00,1.7795,10.9496,21.6272,38.2261,258.7354,327.7628,644.7516,1184.3748,4604.0253,91.1233,91.1233,91.1233,91.1233,91.1233,91.1233,0.6801,0.6801
2020-03-23 07:30:00,1.8726,11.3959,23.2067,38.7752,263.4095,328.3613,657.2061,1192.3912,4606.9338,91.3392,91.3392,91.3392,91.3392,91.3392,91.3392,0.6988,0.6988
2020-03-23 08:00:00,1.9248,11.4087,24.207,38.9703,266.5486,331.8132,666.2445,1196.1128,4551.4728,87.7204,87.7204,87.7204,87.7204,87.7204,87.7204,0.7281,0.7281
2020-03-23 08:30:00,2.007,10.8403,24.6978,38.8923,263.5932,327.3705,669.2526,1190.4323,4478.3104,84.5558,84.5558,84.5558,84.5558,84.5558,84.5558,0.7312,0.7312
2020-03-23 09:00:00,2.0454,9.7261,25.2953,39.1615,264.0969,322.097,667.8256,1178.0104,4429.9483,100.8562,100.8562,100.8562,100.8562,100.8562,100.8562,0.7349,0.7349
2020-03-23 09:30:00,2.1077,8.4927,25.724,39.744,262.8715,320.328,674.9511,1177.2382,4481.86,101.6688,101.6688,101.6688,101.6688,101.6688,101.6688,0.741,0.741
2020-03-23 10:00:00,2.1508,7.6445,25.9196,40.1706,264.688,319.0098,672.5955,1179.1693,4441.512,104.0876,104.0876,104.0876,104.0876,104.0876,104.0876,0.745,0.745
2020-03-23 10:30:00,2.1715,7.0306,26.3768,40.5075,263.6564,319.2304,669.1809,1181.6078,4430.7921,91.0197,91.0197,91.0197,91.0197,91.0197,91.0197,0.7541,0.7541
2020-03-23 11:00:00,2.2729,6.9493,26.527,40.634,262.5169,315.7654,663.662,1173.3493,4444.8889,96.2571,96.2571,96.2571,96.2571,96.2571,96.2571,0.7671,0.7671
2020-03-23 11:30:00,2.3006,7.1373,26.796,40.6597,260.0296,313.8682,670.7519,1167.3257,4385.851,96.6268,96.6268,96.6268,96.6268,96.6268,96.6268,0.7901,0.7901
2020-03-23 12:00:00,2.3058,7.1891,26.4606,40.6593,259.9619,312.2601,675.436,1165.5653,4415.0314,93.233,93.233,93.233,93.233,93.233,93.233,0.7901,0.7901
2020-03-23 12:30:00,2.27,6.3791,26.3736,40.7659,260.6691,314.6612,670.2231,1173.6716,4423.9978,92.6175,92.6175,92.6175,92.6175,92.6175,92.6175,0.7768,0.7768
2020-03-23 13:00:00,2.2583,6.1925,26.317,40.7115,258.8677,318.5446,667.1166,1175.635,4366.727,106.9108,106.9108,106.9108,106.9108,106.9108,106.9108,0.7676,0.7676
2020-03-23 13:30:00,2.1939,6.232,26.235,40.732,257.4803,316.2459,666.8817,1169.8663,4354.1515,102.5823,102.5823,102.5823,102.5823,102.5823,102.5823,0.7363,0.7363
2020-03-23 14:00:00,2.1896,5.8509,26.0499,40.7323,256.4551,314.5078,663.4128,1154.1144,4341.9522,105.147,105.147,105.147,105.147,105.147,105.147,0.7354,0.7354
