,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-07-04 00:00:00,1.6154,11.7205,17.1987,36.8746,222.5617,271.951,539.3978,1103.3405,4732.7695,65.4163,65.4163,65.4163,65.4163,65.4163,65.4163,0.8197,0.8197
2020-07-04 00:30:00,1.5787,11.5305,16.9668,36.4893,219.4617,267.6737,538.9363,1090.3959,4714.4131,58.9933,58.9933,58.9933,58.9933,58.9933,58.9933,0.7638,0.7638
2020-07-04 01:00:00,1.5649,10.8458,16.8265,36.0333,217.5444,264.9804,531.5822,1083.821,4699.2112,59.1958,59.1958,59.1958,59.1958,59.1958,59.1958,0.7266,0.7266
2020-07-04 01:30:00,1.5515,10.3155,16.6041,35.5991,214.4781,262.393,525.7497,1079.0067,4682.3461,61.0459,61.0459,61.0459,61.0459,61.0459,61.0459,0.6789,0.6789
2020-07-04 02:00:00,1.5476,10.3693,16.4327,35.2034,213.6895,262.1703,524.9414,1064.9958,4670.6079,53.6203,53.6203,53.6203,53.6203,53.6203,53.6203,0.6336,0.6336
2020-07-04 02:30:00,1.5245,10.2362,16.3978,34.9267,211.6751,260.3626,521.3794,1055.927,4619.7076,63.3219,63.3219,63.3219,63.3219,63.3219,63.3219,0.6167,0.6167
2020-07-04 03:00:00,1.5208,9.9166,16.2941,34.8098,211.1902,256.9351,520.5054,1051.8976,4564.3206,60.8168,60.8168,60.8168,60.8168,60.8168,60.8168,0.5994,0.5994
2020-07-04 03:30:00,1.5185,9.589,16.3015,34.5672,210.5138,256.001,522.1529,1049.6584,4534.171,52.4408,52.4408,52.4408,52.4408,52.4408,52.4408,0.58,0.58
2020-07-04 04:00:00,1.5139,10.0101,16.3153,35.0448,210.3205,255.4248,521.4489,1046.1532,4536.4211,63.5899,63.5899,63.5899,63.5899,63.5899,63.5899,0.5805,0.5805
2020-07-04 04:30:00,1.5057,10.0398,16.4016,35.3633,209.5002,254.6159,519.5113,1045.0533,4518.5228,59.4696,59.4696,59.4696,59.4696,59.4696,59.4696,0.5684,0.5684
2020-07-04 05:00:00,1.5216,10.0625,16.6406,35.7251,210.3514,256.4512,521.4166,1043.0805,4520.1418,66.0325,66.0325,66.0325,66.0325,66.0325,66.0325,0.5698,0.5698
2020-07-04 05:30:00,1.4864,9.5736,16.5674,35.5215,209.9809,254.185,522.4395,1041.5095,4498.8163,69.1403,69.1403,69.1403,69.1403,69.1403,69.1403,0.5778,0.5778
2020-07-04 06:00:00,1.4646,8.9576,16.5351,35.36,210.2345,250.174,522.0286,1033.5189,4436.841,41.4395,41.4395,41.4395,41.4395,41.4395,41.4395,0.5818,0.5818
2020-07-04 06:30:00,1.4611,8.0698,16.621,35.5119,209.2754,245.9988,525.7347,1028.4662,4350.465,50.1406,50.1406,50.1406,50.1406,50.1406,50.1406,0.587,0.587
2020-07-04 07:00:00,1.4821,6.8717,17.0018,36.1732,208.6453,239.6051,521.6599,1019.699,4284.1233,45.8568,45.8568,45.8568,45.8568,45.8568,45.8568,0.5856,0.5856
2020-07-04 07:30:00,1.5395,5.6178,17.6316,36.8325,205.7031,234.06,524.221,1014.3771,4238.0171,41.19,41.19,41.19,41.19,41.19,41.19,0.5926,0.5926
2020-07-04 08:00:00,1.5829,4.82,18.3507,37.9492,207.8719,233.7769,529.8362,1006.1117,4209.4149,52.8034,52.8034,52.8034,52.8034,52.8034,52.8034,0.6084,0.6084
2020-07-04 08:30:00,1.6267,4.4888,18.9912,38.7391,208.6632,233.5307,534.4221,1005.8399,4248.7487,43.1578,43.1578,43.1578,43.1578,43.1578,43.1578,0.6349,0.6349
2020-07-04 09:00:00,1.7083,4.3535,19.741,39.4686,210.0067,233.3381,544.7064,1007.788,4265.1117,47.2027,47.2027,47.2027,47.2027,47.2027,47.2027,0.6738,0.6738
2020-07-04 09:30:00,1.7683,3.8844,20.3896,40.3767,212.2061,233.8539,550.4556,1009.8643,4308.5898,43.5118,43.5118,43.5118,43.5118,43.5118,43.5118,0.6878,0.6878
2020-07-04 10:00:00,1.868,3.9441,21.1597,41.4269,216.8347,238.8087,553.8766,1019.1421,4340.6854,50.3327,50.3327,50.3327,50.3327,50.3327,50.3327,0.7148,0.7148
