,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-04-18 00:00:00,1.3852,8.2741,15.1911,32.8977,216.6629,264.5618,555.0605,1075.6741,3995.56,65.426,65.426,65.426,65.426,65.426,65.426,0.6471,0.6471
2020-04-18 00:30:00,1.3639,8.3923,14.9574,32.7032,214.6419,264.2216,550.7512,1072.4026,4027.6002,69.0538,69.0538,69.0538,69.0538,69.0538,69.0538,0.6162,0.6162
2020-04-18 01:00:00,1.3515,8.403,14.696,32.614,212.7577,260.6523,544.7663,1068.6999,4092.2211,67.1163,67.1163,67.1163,67.1163,67.1163,67.1163,0.5807,0.5807
2020-04-18 01:30:00,1.3536,8.3301,14.8729,32.4331,210.3765,260.9113,544.6662,1063.0326,4063.5771,68.1884,68.1884,68.1884,68.1884,68.1884,68.1884,0.556,0.556
2020-04-18 02:00:00,1.3462,8.3391,14.8466,32.138,209.9308,257.6835,542.6915,1056.3035,4061.0532,65.0701,65.0701,65.0701,65.0701,65.0701,65.0701,0.5383,0.5383
2020-04-18 02:30:00,1.3323,8.1314,14.8392,32.0708,208.6262,256.7247,543.8132,1047.5962,4086.9401,68.639,68.639,68.639,68.639,68.639,68.639,0.5252,0.5252
2020-04-18 03:00:00,1.3426,8.1561,14.7867,32.0073,208.4637,255.4139,542.8778,1050.458,4067.2564,70.1269,70.1269,70.1269,70.1269,70.1269,70.1269,0.5172,0.5172
2020-04-18 03:30:00,1.3375,7.9885,14.7742,31.7978,208.4836,254.4676,542.0013,1047.1166,4045.09,69.9731,69.9731,69.9731,69.9731,69.9731,69.9731,0.5116,0.5116
2020-04-18 04:00:00,1.3438,8.2104,14.9279,32.1072,209.4449,253.6834,540.6203,1046.0415,4059.7383,65.5546,65.5546,65.5546,65.5546,65.5546,65.5546,0.5112,0.5112
2020-04-18 04:30:00,1.3516,8.0777,14.9356,32.3182,211.0925,256.8371,540.4036,1051.8199,4029.2698,72.1765,72.1765,72.1765,72.1765,72.1765,72.1765,0.5147,0.5147
2020-04-18 05:00:00,1.3766,8.2722,15.2147,32.8954,213.9158,258.4559,549.4957,1061.971,4045.7909,71.1491,71.1491,71.1491,71.1491,71.1491,71.1491,0.5289,0.5289
2020-04-18 05:30:00,1.3958,8.2751,15.4886,33.4107,215.1201,259.0373,556.036,1069.1285,4060.5465,70.5171,70.5171,70.5171,70.5171,70.5171,70.5171,0.5391,0.5391
2020-04-18 06:00:00,1.422,8.4049,16.1347,34.4001,219.4669,261.2791,563.5447,1076.356,4036.2639,70.0536,70.0536,70.0536,70.0536,70.0536,70.0536,0.5505,0.5505
2020-04-18 06:30:00,1.3874,8.0136,16.3861,34.122,218.7891,256.4099,565.0165,1078.3062,4028.4234,65.9514,65.9514,65.9514,65.9514,65.9514,65.9514,0.5682,0.5682
2020-04-18 07:00:00,1.3725,6.9567,16.5179,34.0231,217.2349,250.7923,567.0314,1068.8688,3955.2921,54.6047,54.6047,54.6047,54.6047,54.6047,54.6047,0.5756,0.5756
2020-04-18 07:30:00,1.3916,6.2756,16.5432,33.8331,215.3123,244.2949,570.3364,1047.6736,3862.5492,59.8434,59.8434,59.8434,59.8434,59.8434,59.8434,0.6053,0.6053
2020-04-18 08:00:00,1.4198,5.2765,16.8549,34.1573,213.9398,240.1286,568.7297,1050.9803,3831.2092,61.3157,61.3157,61.3157,61.3157,61.3157,61.3157,0.6143,0.6143
2020-04-18 08:30:00,1.4528,4.6589,17.1222,34.5511,212.4801,238.4012,567.0852,1039.1795,3828.8176,61.0239,61.0239,61.0239,61.0239,61.0239,61.0239,0.6265,0.6265
2020-04-18 09:00:00,1.4901,4.1012,17.0389,34.678,211.9885,237.4904,567.3965,1033.2621,3790.1857,56.3181,56.3181,56.3181,56.3181,56.3181,56.3181,0.6776,0.6776
2020-04-18 09:30:00,1.5019,3.593,17.0181,34.8628,209.1499,234.1878,565.5464,1023.0554,3747.6845,80.2447,80.2447,80.2447,80.2447,80.2447,80.2447,0.6884,0.6884
2020-04-18 10:00:00,1.5481,3.5606,17.1175,35.0294,208.4713,233.8249,567.9861,1020.756,3717.4366,94.2285,94.2285,94.2285,94.2285,94.2285,94.2285,0.7219,0.7219
2020-04-18 10:30:00,1.5535,3.6279,17.2976,35.3348,207.7434,232.6997,569.6373,1015.2182,3695.0357,88.3947,88.3947,88.3947,88.3947,88.3947,88.3947,0.7142,0.7142
2020-04-18 11:00:00,1.5762,3.6942,17.436,35.0513,206.3746,230.9141,568.0249,1010.191,3718.5648,85.0778,85.0778,85.0778,85.0778,85.0778,85.0778,0.7308,0.7308
2020-04-18 11:30:00,1.6063,3.534,17.2236,34.9745,205.0135,226.5511,566.4392,1003.1964,3718.8093,88.9715,88.9715,88.9715,88.9715,88.9715,88.9715,0.7322,0.7322
2020-04-18 12:00:00,1.5978,3.387,17.1959,34.8664,204.1195,223.5344,565.7999,1002.1743,3726.1661,85.1464,85.1464,85.1464,85.1464,85.1464,85.1464,0.7398,0.7398
2020-04-18 12:30:00,1.5855,3.1785,17.3873,34.6707,205.1702,222.3054,568.0744,1004.3795,3712.9096,85.1179,85.1179,85.1179,85.1179,85.1179,85.1179,0.7184,0.7184
2020-04-18 13:00:00,1.5859,3.0822,17.2927,34.6762,205.9007,220.6552,562.7234,1010.2211,3725.1161,78.6913,78.6913,78.6913,78.6913,78.6913,78.6913,0.7255,0.7255
2020-04-18 13:30:00,1.5796,3.062,17.2632,34.9335,205.3603,220.3581,558.1225,1014.2111,3662.5737,82.8169,82.8169,82.8169,82.8169,82.8169,82.8169,0.713,0.713
2020-04-18 14:00:00,1.5679,3.1639,17.221,35.1039,205.0629,221.4423,554.7927,1006.5377,3620.3477,82.283,82.283,82.283,82.283,82.283,82.283,0.7141,0.7141
2020-04-18 14:30:00,1.5422,3.1792,17.0625,35.2987,205.5837,224.1182,558.7712,1007.2013,3639.7379,74.1857,74.1857,74.1857,74.1857,74.1857,74.1857,0.6921,0.6921
2020-04-18 15:00:00,1.5318,3.0985,16.8018,35.2723,206.224,224.5787,559.3017,1017.521,3688.6275,80.163,80.163,80.163,80.163,80.163,80.163,0.6758,0.6758
2020-04-18 15:30:00,1.5158,3.0111,16.9069,35.294,206.6906,226.6617,559.1835,1012.6827,3712.8788,76.3709,76.3709,76.3709,76.3709,76.3709,76.3709,0.6796,0.6796
2020-04-18 16:00:00,1.5106,2.9626,16.7854,35.1916,206.8007,223.8406,556.4845,1013.6178,3691.4562,76.3067,76.3067,76.3067,76.3067,76.3067,76.3067,0.687,0.687
2020-04-18 16:30:00,1.5091,3.1967,16.6896,35.2555,206.7106,227.6891,556.3864,1012.001,3702.3221,75.9886,75.9886,75.9886,75.9886,75.9886,75.9886,0.6932,0.6932
2020-04-18 17:00:00,1.5065,3.2912,16.5393,34.9616,207.8504,228.0215,557.0851,1014.5194,3772.6582,77.0686,77.0686,77.0686,77.0686,77.0686,77.0686,0.7216,0.7216
2020-04-18 17:30:00,1.5123,3.7064,16.3825,34.8746,209.1215,230.233,554.8569,1026.3598,3756.495,72.6889,72.6889,72.6889,72.6889,72.6889,72.6889,0.7681,0.7681
2020-04-18 18:00:00,1.502,4.391,16.0383,34.4397,209.9008,234.7728,549.1308,1031.841,3775.6241,78.5136,78.5136,78.5136,78.5136,78.5136,78.5136,0.8023,0.8023
2020-04-18 18:30:00,1.4857,5.1496,16.1261,34.5968,211.3991,242.9818,548.7063,1046.7697,3795.9221,78.4951,78.4951,78.4951,78.4951,78.4951,78.4951,0.8085,0.8085
2020-04-18 19:00:00,1.5035,6.4808,16.0433,34.5594,212.2061,254.7,542.7786,1056.2962,3824.4489,79.1593,79.1593,79.1593,79.1593,79.1593,79.1593,0.8478,0.8478
2020-04-18 19:30:00,1.5504,7.6996,16.4816,34.906,213.9293,261.1848,540.9744,1067.5333,3847.4807,92.2432,92.2432,92.2432,92.2432,92.2432,92.2432,0.8885,0.8885
2020-04-18 20:00:00,1.5836,8.3517,16.7393,35.5501,214.0939,265.3803,541.2838,1068.2722,3866.4663,132.3966,132.3966,132.3966,132.3966,132.3966,132.3966,0.9052,0.9052
