,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-04-21 00:00:00,1.3746,8.3939,15.8647,33.2958,224.0012,276.5504,563.0292,1145.2696,4188.4482,74.3392,74.3392,74.3392,74.3392,74.3392,74.3392,0.606,0.606
2020-04-21 00:30:00,1.3676,8.1153,15.5885,33.0197,222.7983,276.7613,559.8488,1135.6741,4198.1368,80.1187,80.1187,80.1187,80.1187,80.1187,80.1187,0.5821,0.5821
2020-04-21 01:00:00,1.3525,7.731,15.4226,32.7386,222.6513,271.8154,556.9991,1133.2754,4214.2748,70.5638,70.5638,70.5638,70.5638,70.5638,70.5638,0.5507,0.5507
2020-04-21 01:30:00,1.3621,7.6342,15.2774,32.6434,221.5083,270.0813,558.6585,1126.7167,4195.3441,72.5732,72.5732,72.5732,72.5732,72.5732,72.5732,0.5265,0.5265
2020-04-21 02:00:00,1.3666,7.6054,15.3233,32.5921,220.8043,268.6814,554.9225,1119.0357,4175.9878,74.2263,74.2263,74.2263,74.2263,74.2263,74.2263,0.5093,0.5093
2020-04-21 02:30:00,1.3615,7.5655,15.2416,32.3808,220.9763,264.612,551.6477,1109.8007,4097.0866,67.5569,67.5569,67.5569,67.5569,67.5569,67.5569,0.5012,0.5012
2020-04-21 03:00:00,1.3577,7.7767,15.4445,32.6198,223.5557,263.3062,551.4249,1103.4857,4039.3573,75.8082,75.8082,75.8082,75.8082,75.8082,75.8082,0.4994,0.4994
2020-04-21 03:30:00,1.3637,7.7736,15.7755,32.6057,225.8642,263.0142,556.4609,1108.5996,4083.1683,71.3793,71.3793,71.3793,71.3793,71.3793,71.3793,0.4958,0.4958
2020-04-21 04:00:00,1.378,8.1908,16.5037,33.1799,229.6448,269.1314,561.4435,1109.7963,4109.5197,69.3291,69.3291,69.3291,69.3291,69.3291,69.3291,0.4966,0.4966
2020-04-21 04:30:00,1.4072,8.5733,17.0124,33.5919,234.9392,274.3463,567.8672,1126.4649,4134.8906,74.5507,74.5507,74.5507,74.5507,74.5507,74.5507,0.5112,0.5112
