,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-05-01 00:00:00,1.4674,10.7828,16.8277,33.3059,231.0921,279.5208,570.2613,1127.6537,4173.3174,64.0042,64.0042,64.0042,64.0042,64.0042,64.0042,0.6431,0.6431
2020-05-01 00:30:00,1.4567,10.7045,16.7247,33.0232,229.9765,279.0593,567.5411,1127.7323,4170.4761,60.8696,60.8696,60.8696,60.8696,60.8696,60.8696,0.5978,0.5978
2020-05-01 01:00:00,1.4268,10.2997,16.6513,32.5161,227.3485,275.1014,562.4926,1108.7315,4154.9849,58.6491,58.6491,58.6491,58.6491,58.6491,58.6491,0.5746,0.5746
2020-05-01 01:30:00,1.4224,9.7983,16.6091,32.3129,225.5523,271.3075,563.0799,1103.1552,4132.3516,60.3241,60.3241,60.3241,60.3241,60.3241,60.3241,0.5592,0.5592
2020-05-01 02:00:00,1.4106,9.6933,16.5531,32.0535,223.8713,269.6237,564.5145,1093.9813,4130.0475,56.582,56.582,56.582,56.582,56.582,56.582,0.5414,0.5414
2020-05-01 02:30:00,1.4032,9.465,16.2928,31.7702,223.1,270.6726,564.1909,1088.9173,4138.6221,58.846,58.846,58.846,58.846,58.846,58.846,0.5417,0.5417
2020-05-01 03:00:00,1.401,9.7499,16.528,32.0953,223.8925,268.9479,565.4814,1092.117,4127.9569,58.7993,58.7993,58.7993,58.7993,58.7993,58.7993,0.5322,0.5322
2020-05-01 03:30:00,1.3981,9.2904,16.8135,32.0949,225.4306,268.7685,567.7253,1094.2048,4125.8304,60.7952,60.7952,60.7952,60.7952,60.7952,60.7952,0.5278,0.5278
2020-05-01 04:00:00,1.4109,9.5307,17.618,32.5409,229.3163,271.125,567.1694,1095.5844,4134.0647,59.6858,59.6858,59.6858,59.6858,59.6858,59.6858,0.5305,0.5305
2020-05-01 04:30:00,1.4525,9.5235,18.022,32.9904,233.6024,274.642,576.9868,1105.8635,4140.8628,59.7441,59.7441,59.7441,59.7441,59.7441,59.7441,0.5259,0.5259
2020-05-01 05:00:00,1.5025,10.2219,19.206,33.6957,241.6799,278.9505,596.9245,1130.2992,4192.8244,59.6324,59.6324,59.6324,59.6324,59.6324,59.6324,0.5339,0.5339
2020-05-01 05:30:00,1.5368,10.6509,20.0605,34.2971,247.749,279.4934,611.7993,1149.6396,4204.9274,60.324,60.324,60.324,60.324,60.324,60.324,0.5479,0.5479
2020-05-01 06:00:00,1.5301,11.0029,21.2331,34.7614,255.3213,288.4243,620.6134,1168.0039,4188.1657,55.9223,55.9223,55.9223,55.9223,55.9223,55.9223,0.5631,0.5631
2020-05-01 06:30:00,1.5332,9.9473,22.2393,34.7076,259.6015,289.6928,623.25,1177.107,4084.9399,49.1801,49.1801,49.1801,49.1801,49.1801,49.1801,0.5594,0.5594
