,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-01-22 00:00:00,1.6096,8.9131,18.3678,36.6174,235.988,319.1845,593.3342,1171.6854,4189.4827,139.7592,139.7592,139.7592,139.7592,139.7592,139.7592,0.7071,0.7071
2020-01-22 00:30:00,1.5929,8.5796,18.3482,35.895,234.1095,314.1982,589.4426,1168.9337,4163.9499,154.8736,154.8736,154.8736,154.8736,154.8736,154.8736,0.6714,0.6714
2020-01-22 01:00:00,1.5758,8.4766,18.1399,35.3937,231.2493,313.8009,586.4935,1166.729,4090.3334,138.0737,138.0737,138.0737,138.0737,138.0737,138.0737,0.6457,0.6457
2020-01-22 01:30:00,1.572,8.4388,17.9835,35.2115,228.8112,314.2205,582.4019,1160.0119,4069.1829,146.8016,146.8016,146.8016,146.8016,146.8016,146.8016,0.624,0.624
2020-01-22 02:00:00,1.5608,8.4359,18.0587,35.0662,227.454,311.9659,578.3456,1151.8247,4040.7395,137.1385,137.1385,137.1385,137.1385,137.1385,137.1385,0.6246,0.6246
2020-01-22 02:30:00,1.562,8.7802,17.9324,35.0728,226.8579,312.0049,576.6963,1152.9719,4030.8619,132.1024,132.1024,132.1024,132.1024,132.1024,132.1024,0.6024,0.6024
2020-01-22 03:00:00,1.5562,9.0959,17.9606,35.0609,228.4502,313.3847,582.0449,1147.8811,4046.4935,143.278,143.278,143.278,143.278,143.278,143.278,0.5945,0.5945
2020-01-22 03:30:00,1.5651,9.146,18.2611,35.286,230.5422,314.3167,585.5895,1148.0407,4042.4848,143.0644,143.0644,143.0644,143.0644,143.0644,143.0644,0.6026,0.6026
2020-01-22 04:00:00,1.5943,9.3997,19.1599,36.4946,238.8433,318.1261,602.3637,1159.5739,4093.6633,152.2532,152.2532,152.2532,152.2532,152.2532,152.2532,0.5954,0.5954
2020-01-22 04:30:00,1.6432,9.8675,19.8651,37.3515,245.5633,325.2337,614.7551,1172.3839,4096.7604,140.2644,140.2644,140.2644,140.2644,140.2644,140.2644,0.6067,0.6067
2020-01-22 05:00:00,1.7361,10.5006,21.9306,39.0389,257.9237,337.3914,634.4874,1207.5474,4137.3136,145.4992,145.4992,145.4992,145.4992,145.4992,145.4992,0.6395,0.6395
2020-01-22 05:30:00,1.8316,11.096,23.8624,40.7684,268.5737,350.4617,656.9039,1236.9128,4191.5411,147.5221,147.5221,147.5221,147.5221,147.5221,147.5221,0.679,0.679
2020-01-22 06:00:00,2.0761,12.8562,27.3382,43.2656,286.4402,364.9315,696.6104,1281.3179,4258.6111,148.4339,148.4339,148.4339,148.4339,148.4339,148.4339,0.7383,0.7383
2020-01-22 06:30:00,2.1966,13.9054,29.6006,44.8124,298.5841,376.2689,726.4702,1309.7644,4304.9919,153.7448,153.7448,153.7448,153.7448,153.7448,153.7448,0.7953,0.7953
2020-01-22 07:00:00,2.3725,15.4812,31.7976,46.0153,310.5105,386.7141,753.6884,1321.854,4327.133,143.4524,143.4524,143.4524,143.4524,143.4524,143.4524,0.8551,0.8551
2020-01-22 07:30:00,2.5498,16.6909,33.4811,46.1911,315.6611,392.3626,767.9972,1329.7321,4291.8243,127.7525,127.7525,127.7525,127.7525,127.7525,127.7525,0.8382,0.8382
2020-01-22 08:00:00,2.7828,15.826,35.0135,46.7428,322.433,397.7425,783.0299,1336.084,4273.989,125.1372,125.1372,125.1372,125.1372,125.1372,125.1372,0.7827,0.7827
2020-01-22 08:30:00,2.8625,14.3183,36.1984,47.5096,325.1747,396.8626,786.3227,1341.5586,4254.4403,131.6805,131.6805,131.6805,131.6805,131.6805,131.6805,0.7364,0.7364
2020-01-22 09:00:00,2.9685,12.3151,36.032,47.66,325.9943,392.8698,791.5075,1346.2418,4264.7293,123.6769,123.6769,123.6769,123.6769,123.6769,123.6769,0.703,0.703
