,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-04-15 00:00:00,1.3752,8.7736,15.8073,33.2472,227.1631,273.6478,577.0657,1139.1658,4635.2927,65.344,65.344,65.344,65.344,65.344,65.344,0.6205,0.6205
2020-04-15 00:30:00,1.3535,8.5707,15.773,32.8984,225.3451,273.1944,573.4535,1127.7285,4626.7616,70.5365,70.5365,70.5365,70.5365,70.5365,70.5365,0.5864,0.5864
2020-04-15 01:00:00,1.3518,8.5078,15.6023,32.7563,225.0629,269.0641,566.1202,1118.9908,4624.725,68.8208,68.8208,68.8208,68.8208,68.8208,68.8208,0.5581,0.5581
2020-04-15 01:30:00,1.3444,8.3544,15.7121,32.4916,223.5383,265.9072,563.4587,1110.0319,4575.7482,67.5262,67.5262,67.5262,67.5262,67.5262,67.5262,0.53,0.53
2020-04-15 02:00:00,1.3449,8.2277,15.5661,32.4562,224.0192,263.2552,564.1007,1109.0044,4550.999,69.326,69.326,69.326,69.326,69.326,69.326,0.5139,0.5139
2020-04-15 02:30:00,1.3414,8.0168,15.5262,32.2712,222.9201,260.1769,565.0652,1102.7736,4561.8717,70.7092,70.7092,70.7092,70.7092,70.7092,70.7092,0.5033,0.5033
2020-04-15 03:00:00,1.3454,8.0404,15.8054,32.334,224.4496,259.6492,564.0564,1100.2681,4552.3586,71.2157,71.2157,71.2157,71.2157,71.2157,71.2157,0.4961,0.4961
2020-04-15 03:30:00,1.3344,7.9495,16.2193,32.3457,226.099,261.3835,566.6366,1106.1693,4536.6487,71.9156,71.9156,71.9156,71.9156,71.9156,71.9156,0.4918,0.4918
2020-04-15 04:00:00,1.3524,8.1449,17.0342,32.8994,228.9039,267.4052,570.2935,1107.5856,4560.2502,95.6223,95.6223,95.6223,95.6223,95.6223,95.6223,0.4961,0.4961
2020-04-15 04:30:00,1.375,8.5523,17.425,33.1882,234.3489,275.6813,578.5704,1120.8143,4601.2758,90.2894,90.2894,90.2894,90.2894,90.2894,90.2894,0.5063,0.5063
2020-04-15 05:00:00,1.4297,9.2793,18.6541,34.0908,241.4895,284.8479,601.9804,1140.562,4619.9138,95.2196,95.2196,95.2196,95.2196,95.2196,95.2196,0.5196,0.5196
2020-04-15 05:30:00,1.4736,9.4672,19.7407,35.0088,248.4096,293.3024,618.9051,1164.1749,4679.9428,100.1457,100.1457,100.1457,100.1457,100.1457,100.1457,0.5415,0.5415
2020-04-15 06:00:00,1.5351,10.2687,21.4858,36.1795,259.0691,304.1357,652.6936,1193.8622,4720.8003,97.9751,97.9751,97.9751,97.9751,97.9751,97.9751,0.5749,0.5749
2020-04-15 06:30:00,1.5418,10.1907,22.2193,36.0278,263.9166,301.8313,664.733,1201.447,4687.0168,82.2889,82.2889,82.2889,82.2889,82.2889,82.2889,0.6054,0.6054
2020-04-15 07:00:00,1.6012,9.1923,23.0872,36.4685,269.1492,299.9768,678.2906,1200.7902,4543.5627,70.8476,70.8476,70.8476,70.8476,70.8476,70.8476,0.6058,0.6058
2020-04-15 07:30:00,1.6917,7.462,24.0581,37.1209,267.9066,293.5112,693.999,1197.4065,4408.3384,83.8445,83.8445,83.8445,83.8445,83.8445,83.8445,0.6069,0.6069
2020-04-15 08:00:00,1.8312,6.0476,25.0956,37.8146,267.7018,288.4984,693.3572,1189.7777,4333.4669,87.3928,87.3928,87.3928,87.3928,87.3928,87.3928,0.6221,0.6221
2020-04-15 08:30:00,1.8908,5.2297,25.8209,38.2355,267.5239,285.6961,698.6002,1186.3921,4284.1997,86.7956,86.7956,86.7956,86.7956,86.7956,86.7956,0.6,0.6
2020-04-15 09:00:00,1.9458,5.233,26.212,39.096,269.1077,280.9517,713.1697,1183.654,4302.0848,91.9848,91.9848,91.9848,91.9848,91.9848,91.9848,0.6104,0.6104
2020-04-15 09:30:00,1.9696,5.0916,26.4912,39.868,272.621,280.1362,723.028,1189.6463,4305.488,93.4259,93.4259,93.4259,93.4259,93.4259,93.4259,0.6275,0.6275
2020-04-15 10:00:00,2.0261,5.2372,27.7647,40.0852,276.7905,284.0482,734.6753,1197.1525,4328.3358,91.0332,91.0332,91.0332,91.0332,91.0332,91.0332,0.6174,0.6174
2020-04-15 10:30:00,2.0661,4.9286,28.3804,40.3902,277.7728,282.51,735.2421,1204.7469,4428.2254,92.5159,92.5159,92.5159,92.5159,92.5159,92.5159,0.6157,0.6157
2020-04-15 11:00:00,2.1064,4.9077,28.5558,40.5652,281.3242,283.5787,747.6356,1207.3057,4426.1124,90.7146,90.7146,90.7146,90.7146,90.7146,90.7146,0.6236,0.6236
2020-04-15 11:30:00,2.1291,4.5822,28.6926,40.9323,283.068,281.8813,752.6969,1209.5954,4511.4016,95.4907,95.4907,95.4907,95.4907,95.4907,95.4907,0.6276,0.6276
2020-04-15 12:00:00,2.1125,4.6176,29.0495,41.3632,284.0178,283.7887,759.9111,1210.8798,4533.3118,89.9625,89.9625,89.9625,89.9625,89.9625,89.9625,0.6401,0.6401
2020-04-15 12:30:00,2.1471,4.6214,29.5146,41.522,286.2528,281.224,757.8413,1218.3864,4534.8828,94.7343,94.7343,94.7343,94.7343,94.7343,94.7343,0.6349,0.6349
2020-04-15 13:00:00,2.195,4.2531,30.244,41.8979,286.6892,281.0913,757.2319,1218.7913,4526.8788,88.3186,88.3186,88.3186,88.3186,88.3186,88.3186,0.6311,0.6311
2020-04-15 13:30:00,2.2148,4.7841,30.1277,42.2151,287.5669,279.6394,759.7531,1218.3418,4505.1338,92.3975,92.3975,92.3975,92.3975,92.3975,92.3975,0.6304,0.6304
2020-04-15 14:00:00,2.2061,4.5756,30.2104,42.5346,286.0524,275.4872,752.6717,1219.4095,4575.5541,86.1437,86.1437,86.1437,86.1437,86.1437,86.1437,0.6329,0.6329
2020-04-15 14:30:00,2.196,4.4009,30.0155,42.4323,287.1242,275.0404,749.8247,1219.8605,4466.4305,67.0935,67.0935,67.0935,67.0935,67.0935,67.0935,0.6422,0.6422
2020-04-15 15:00:00,2.1812,4.6255,29.5195,42.4766,286.7935,276.3119,741.1703,1214.6372,4464.7813,66.6851,66.6851,66.6851,66.6851,66.6851,66.6851,0.6492,0.6492
2020-04-15 15:30:00,2.1312,4.2562,28.9355,42.3688,285.3967,279.334,733.6591,1213.5284,4501.9547,62.5754,62.5754,62.5754,62.5754,62.5754,62.5754,0.6639,0.6639
2020-04-15 16:00:00,2.0725,4.2007,28.0822,42.4129,282.7833,277.3785,716.6105,1213.4991,4476.598,59.4078,59.4078,59.4078,59.4078,59.4078,59.4078,0.6654,0.6654
2020-04-15 16:30:00,2.0267,4.0705,27.0157,42.1285,280.1207,276.3649,705.7073,1218.7668,4529.0157,49.8838,49.8838,49.8838,49.8838,49.8838,49.8838,0.7199,0.7199
2020-04-15 17:00:00,1.9377,4.5327,25.4214,41.5587,276.4196,277.7755,686.6994,1210.7458,4505.1894,46.1691,46.1691,46.1691,46.1691,46.1691,46.1691,0.7423,0.7423
2020-04-15 17:30:00,1.8354,5.2327,24.3646,40.8132,274.6586,279.8476,675.4226,1217.3531,4515.2437,48.2717,48.2717,48.2717,48.2717,48.2717,48.2717,0.7923,0.7923
2020-04-15 18:00:00,1.7294,6.1941,22.0355,39.587,267.9619,284.0485,640.1296,1213.7102,4598.0762,45.4174,45.4174,45.4174,45.4174,45.4174,45.4174,0.8298,0.8298
2020-04-15 18:30:00,1.6777,7.494,21.1979,38.8415,265.2592,287.8116,634.1091,1218.546,4666.3375,56.4884,56.4884,56.4884,56.4884,56.4884,56.4884,0.8595,0.8595
2020-04-15 19:00:00,1.6501,8.6707,20.5641,38.5918,262.7269,292.6941,621.6887,1224.6384,4705.3791,44.9414,44.9414,44.9414,44.9414,44.9414,44.9414,0.8861,0.8861
2020-04-15 19:30:00,1.6975,9.601,20.2368,38.9241,261.3674,298.8843,618.3844,1229.4785,4751.4621,71.8862,71.8862,71.8862,71.8862,71.8862,71.8862,0.9122,0.9122
2020-04-15 20:00:00,1.6992,9.9449,19.5031,38.7763,256.841,302.2064,611.4332,1223.1769,4754.6838,71.4144,71.4144,71.4144,71.4144,71.4144,71.4144,0.9164,0.9164
2020-04-15 20:30:00,1.6408,10.1574,18.9214,38.153,253.7905,295.3508,609.4166,1211.4569,4766.082,68.4737,68.4737,68.4737,68.4737,68.4737,68.4737,0.9223,0.9223
2020-04-15 21:00:00,1.6075,10.0709,18.4319,37.1833,247.8884,293.6092,603.6807,1197.6583,4740.9489,68.7287,68.7287,68.7287,68.7287,68.7287,68.7287,0.9057,0.9057
2020-04-15 21:30:00,1.5757,10.2968,18.1107,36.6511,245.5249,293.5875,600.6837,1196.1954,4699.7122,65.8849,65.8849,65.8849,65.8849,65.8849,65.8849,0.8681,0.8681
2020-04-15 22:00:00,1.5273,10.2982,17.5082,35.9884,239.9235,287.5604,601.0886,1198.8037,4683.9941,66.9347,66.9347,66.9347,66.9347,66.9347,66.9347,0.8071,0.8071
2020-04-15 22:30:00,1.4963,10.2825,17.1111,35.2453,236.8485,283.4546,593.8306,1190.2895,4671.2889,69.1407,69.1407,69.1407,69.1407,69.1407,69.1407,0.7331,0.7331
2020-04-15 23:00:00,1.4718,9.8928,16.956,34.4824,233.5241,278.0507,590.1381,1172.474,4684.7406,69.2447,69.2447,69.2447,69.2447,69.2447,69.2447,0.6887,0.6887
2020-04-15 23:30:00,1.4204,9.3603,16.7655,33.9418,230.4214,275.5409,583.5191,1151.1884,4653.0102,67.2881,67.2881,67.2881,67.2881,67.2881,67.2881,0.6439,0.6439
