,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-05-19 00:00:00,1.3908,8.9076,15.9334,33.9938,233.0707,282.943,588.786,1153.1408,4307.9941,55.3259,55.3259,55.3259,55.3259,55.3259,55.3259,0.6026,0.6026
2020-05-19 00:30:00,1.3712,8.7196,16.0497,33.7951,231.3265,279.7054,586.0153,1145.4487,4301.5745,53.1476,53.1476,53.1476,53.1476,53.1476,53.1476,0.5732,0.5732
2020-05-19 01:00:00,1.3652,8.795,16.0933,33.6231,230.0167,277.9021,582.051,1134.5984,4310.4484,58.4887,58.4887,58.4887,58.4887,58.4887,58.4887,0.5683,0.5683
2020-05-19 01:30:00,1.3688,8.7851,15.9484,33.1509,227.7215,274.1349,577.3885,1125.9584,4289.0295,51.4499,51.4499,51.4499,51.4499,51.4499,51.4499,0.5429,0.5429
2020-05-19 02:00:00,1.3527,8.932,15.811,32.9915,227.5767,271.6965,575.9566,1122.9169,4226.9117,49.6952,49.6952,49.6952,49.6952,49.6952,49.6952,0.533,0.533
2020-05-19 02:30:00,1.3427,8.6273,15.65,32.6828,226.4754,267.1791,573.6681,1119.6545,4172.1114,49.9442,49.9442,49.9442,49.9442,49.9442,49.9442,0.5165,0.5165
2020-05-19 03:00:00,1.3512,9.0912,15.816,32.8997,227.4258,267.2471,571.6324,1120.0675,4178.8222,52.5131,52.5131,52.5131,52.5131,52.5131,52.5131,0.5078,0.5078
2020-05-19 03:30:00,1.3591,8.8583,16.0217,33.1138,229.2927,267.9371,574.9815,1120.4558,4147.9022,54.0395,54.0395,54.0395,54.0395,54.0395,54.0395,0.5042,0.5042
2020-05-19 04:00:00,1.3698,9.0526,16.8213,33.6223,234.5235,267.9494,570.5787,1122.3158,4168.7072,52.9947,52.9947,52.9947,52.9947,52.9947,52.9947,0.5082,0.5082
2020-05-19 04:30:00,1.4058,9.6708,17.3669,34.0549,240.7254,274.1475,577.9025,1135.5569,4214.5132,51.7328,51.7328,51.7328,51.7328,51.7328,51.7328,0.528,0.528
2020-05-19 05:00:00,1.437,11.2996,18.4502,35.1966,249.2319,282.4443,606.0424,1167.5181,4264.6619,51.0858,51.0858,51.0858,51.0858,51.0858,51.0858,0.5368,0.5368
2020-05-19 05:30:00,1.4458,11.2008,19.5794,35.9524,256.8603,287.5718,627.8008,1191.4689,4293.8939,50.335,50.335,50.335,50.335,50.335,50.335,0.5473,0.5473
2020-05-19 06:00:00,1.4969,11.0622,21.5877,36.5165,263.7368,296.5775,656.6576,1210.87,4275.5179,37.4356,37.4356,37.4356,37.4356,37.4356,37.4356,0.5707,0.5707
