,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-06-06 00:00:00,1.4905,11.4225,17.1542,35.3967,231.8743,282.693,586.9169,1134.3198,4378.714,54.5947,54.5947,54.5947,54.5947,54.5947,54.5947,0.6852,0.6852
2020-06-06 00:30:00,1.4608,11.0534,16.9937,35.1246,230.5184,274.7362,583.6118,1120.9321,4380.4646,57.4397,57.4397,57.4397,57.4397,57.4397,57.4397,0.6366,0.6366
2020-06-06 01:00:00,1.4493,10.6166,16.6848,35.0362,229.1016,270.2737,581.4898,1112.6716,4325.1068,63.6422,63.6422,63.6422,63.6422,63.6422,63.6422,0.6216,0.6216
2020-06-06 01:30:00,1.4493,10.1913,16.3532,34.5541,224.8771,267.1908,581.1392,1108.3526,4305.9591,58.7535,58.7535,58.7535,58.7535,58.7535,58.7535,0.5968,0.5968
2020-06-06 02:00:00,1.4302,10.3775,16.3345,34.387,223.5273,266.2666,576.3734,1093.2836,4297.9102,72.1319,72.1319,72.1319,72.1319,72.1319,72.1319,0.5713,0.5713
2020-06-06 02:30:00,1.4244,9.7311,16.1535,34.1034,222.8053,267.0667,573.6092,1092.7798,4303.206,67.3543,67.3543,67.3543,67.3543,67.3543,67.3543,0.5547,0.5547
2020-06-06 03:00:00,1.4202,9.8628,15.9705,34.2517,223.4448,263.9859,570.4262,1093.2174,4286.2621,63.1348,63.1348,63.1348,63.1348,63.1348,63.1348,0.5382,0.5382
2020-06-06 03:30:00,1.4117,9.7339,15.8551,33.9426,223.2668,266.1044,572.442,1085.9058,4237.0781,64.048,64.048,64.048,64.048,64.048,64.048,0.5352,0.5352
2020-06-06 04:00:00,1.4119,9.9363,16.2671,34.0971,224.5231,266.8693,571.4097,1091.3997,4214.9192,58.1557,58.1557,58.1557,58.1557,58.1557,58.1557,0.5328,0.5328
2020-06-06 04:30:00,1.417,10.0365,16.5018,34.4234,226.0093,267.1649,572.8181,1095.5081,4221.4269,67.4276,67.4276,67.4276,67.4276,67.4276,67.4276,0.5345,0.5345
2020-06-06 05:00:00,1.439,10.2166,16.7959,35.2166,229.8848,271.3266,577.807,1099.2561,4248.6014,63.291,63.291,63.291,63.291,63.291,63.291,0.5373,0.5373
2020-06-06 05:30:00,1.4113,9.593,17.0326,35.4545,231.6857,270.9943,582.5385,1092.9583,4214.7745,61.8317,61.8317,61.8317,61.8317,61.8317,61.8317,0.5309,0.5309
2020-06-06 06:00:00,1.4011,8.9945,17.5823,35.4605,232.1815,271.7379,581.9984,1083.1325,4174.6492,53.5184,53.5184,53.5184,53.5184,53.5184,53.5184,0.5439,0.5439
2020-06-06 06:30:00,1.4001,7.9294,17.8342,35.7274,230.4193,264.0566,585.0341,1083.85,4042.4335,42.0134,42.0134,42.0134,42.0134,42.0134,42.0134,0.5538,0.5538
2020-06-06 07:00:00,1.417,6.9127,18.016,35.7774,229.9987,258.8688,583.7789,1078.9802,3984.4185,51.963,51.963,51.963,51.963,51.963,51.963,0.5649,0.5649
2020-06-06 07:30:00,1.4591,5.9652,18.6593,36.2244,227.6062,257.6075,583.3195,1065.6961,3971.9632,46.6948,46.6948,46.6948,46.6948,46.6948,46.6948,0.5719,0.5719
2020-06-06 08:00:00,1.5292,5.3434,19.2629,36.8945,227.2535,255.7885,582.9751,1050.0419,3930.624,46.644,46.644,46.644,46.644,46.644,46.644,0.5797,0.5797
2020-06-06 08:30:00,1.577,5.0509,19.8165,37.4616,226.6098,253.1583,583.4588,1048.9605,3945.4867,46.3955,46.3955,46.3955,46.3955,46.3955,46.3955,0.5764,0.5764
2020-06-06 09:00:00,1.6542,4.8404,20.3429,37.6125,228.0819,249.7266,586.4243,1050.0587,3926.5355,43.608,43.608,43.608,43.608,43.608,43.608,0.6053,0.6053
2020-06-06 09:30:00,1.7315,4.7896,20.8683,38.3096,228.491,246.7703,587.0634,1050.8348,3930.8381,48.3014,48.3014,48.3014,48.3014,48.3014,48.3014,0.6274,0.6274
2020-06-06 10:00:00,1.791,4.7092,21.4005,38.7223,227.5691,248.4566,592.8261,1057.2666,3986.6333,45.2373,45.2373,45.2373,45.2373,45.2373,45.2373,0.652,0.652
2020-06-06 10:30:00,1.8434,4.6338,21.8415,39.1816,227.2602,247.1338,597.589,1063.8872,4009.8329,44.5887,44.5887,44.5887,44.5887,44.5887,44.5887,0.6628,0.6628
2020-06-06 11:00:00,1.8723,4.6789,22.3096,39.3218,228.2462,246.3168,601.1966,1058.617,3967.1923,48.5846,48.5846,48.5846,48.5846,48.5846,48.5846,0.6874,0.6874
