,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-03-01 00:00:00,1.5425,8.9915,16.6476,35.7377,208.6896,294.5316,515.4743,1055.0755,4056.0613,565.2421,565.2421,565.2421,565.2421,565.2421,565.2421,0.6338,0.6338
2020-03-01 00:30:00,1.5165,8.9402,16.389,35.2682,207.4861,290.8871,512.5321,1047.1026,4067.5822,558.8577,558.8577,558.8577,558.8577,558.8577,558.8577,0.6089,0.6089
2020-03-01 01:00:00,1.5012,8.9072,16.1984,34.924,206.3443,287.3454,511.8922,1046.2436,4033.275,556.3951,556.3951,556.3951,556.3951,556.3951,556.3951,0.59,0.59
2020-03-01 01:30:00,1.4943,8.7151,15.9508,34.7112,204.9435,289.8539,510.0647,1037.6577,4034.3774,549.5695,549.5695,549.5695,549.5695,549.5695,549.5695,0.5682,0.5682
2020-03-01 02:00:00,1.4828,8.5639,15.8702,34.5006,204.9002,288.9284,508.9311,1036.8275,4033.9738,546.0984,546.0984,546.0984,546.0984,546.0984,546.0984,0.5678,0.5678
2020-03-01 02:30:00,1.4718,8.2765,15.7688,34.1419,204.7321,288.7023,509.2341,1034.66,4020.1402,549.0465,549.0465,549.0465,549.0465,549.0465,549.0465,0.5541,0.5541
2020-03-01 03:00:00,1.4719,8.5103,15.7145,34.1809,204.5531,287.5904,511.3332,1032.1215,3977.6411,540.7643,540.7643,540.7643,540.7643,540.7643,540.7643,0.5577,0.5577
2020-03-01 03:30:00,1.4728,8.4922,15.6902,34.1149,205.1119,288.0488,511.0188,1027.447,3953.8103,550.2975,550.2975,550.2975,550.2975,550.2975,550.2975,0.5512,0.5512
2020-03-01 04:00:00,1.4801,8.7946,15.7517,34.3864,206.0423,288.5376,510.3423,1025.34,3947.0484,544.297,544.297,544.297,544.297,544.297,544.297,0.5573,0.5573
2020-03-01 04:30:00,1.4992,8.9076,15.9804,34.9068,206.9952,289.5848,511.9843,1026.9369,3952.0785,544.7845,544.7845,544.7845,544.7845,544.7845,544.7845,0.5609,0.5609
2020-03-01 05:00:00,1.5308,9.0431,16.4294,35.592,209.806,292.4297,514.1364,1032.4582,3973.8859,546.0127,546.0127,546.0127,546.0127,546.0127,546.0127,0.5757,0.5757
2020-03-01 05:30:00,1.5618,9.4657,16.7205,36.3844,211.6411,291.3838,514.2655,1034.863,3982.1224,543.3515,543.3515,543.3515,543.3515,543.3515,543.3515,0.5916,0.5916
2020-03-01 06:00:00,1.5946,9.2727,17.1768,37.5377,215.348,292.5536,521.5541,1043.5859,3955.6319,567.775,567.775,567.775,567.775,567.775,567.775,0.6151,0.6151
2020-03-01 06:30:00,1.5756,8.7777,17.2276,37.2853,215.3852,286.0888,525.5338,1040.5397,3944.2462,546.8231,546.8231,546.8231,546.8231,546.8231,546.8231,0.6632,0.6632
2020-03-01 07:00:00,1.5536,7.5671,17.5024,37.1057,214.4911,279.7914,525.7911,1031.9671,3931.7576,548.6864,548.6864,548.6864,548.6864,548.6864,548.6864,0.6968,0.6968
2020-03-01 07:30:00,1.5505,6.7964,17.6162,37.4475,212.5089,276.9156,524.2753,1020.9142,3894.1416,542.6565,542.6565,542.6565,542.6565,542.6565,542.6565,0.6957,0.6957
2020-03-01 08:00:00,1.5942,6.1509,18.0762,38.0307,213.6558,271.7868,525.6779,1014.4499,3857.9502,574.6788,574.6788,574.6788,574.6788,574.6788,574.6788,0.7369,0.7369
2020-03-01 08:30:00,1.6383,5.7308,18.3839,38.3043,212.6841,269.5514,524.9733,1006.9168,3832.3414,566.8423,566.8423,566.8423,566.8423,566.8423,566.8423,0.7729,0.7729
2020-03-01 09:00:00,1.6904,5.3095,18.7197,38.5323,211.9694,269.3809,528.4449,1003.4681,3820.3296,570.9188,570.9188,570.9188,570.9188,570.9188,570.9188,0.7789,0.7789
2020-03-01 09:30:00,1.7252,5.1637,19.0188,38.827,211.8683,269.3125,531.5373,1002.1301,3800.218,578.0798,578.0798,578.0798,578.0798,578.0798,578.0798,0.7658,0.7658
2020-03-01 10:00:00,1.8006,5.2457,19.4338,39.0849,212.4276,275.7997,532.3036,1001.9016,3825.7673,575.4681,575.4681,575.4681,575.4681,575.4681,575.4681,0.7787,0.7787
2020-03-01 10:30:00,1.8102,4.8812,19.5833,39.4372,213.7349,273.673,537.6949,1001.5466,3815.0243,561.3972,561.3972,561.3972,561.3972,561.3972,561.3972,0.7558,0.7558
2020-03-01 11:00:00,1.8479,4.6797,20.0467,39.5365,215.2393,271.4704,536.4989,1000.6917,3818.834,568.0979,568.0979,568.0979,568.0979,568.0979,568.0979,0.7636,0.7636
2020-03-01 11:30:00,1.8458,4.552,20.3264,39.591,214.9202,272.843,536.6903,1002.0375,3823.3228,569.1009,569.1009,569.1009,569.1009,569.1009,569.1009,0.7575,0.7575
2020-03-01 12:00:00,1.862,4.3518,20.2269,39.6464,214.4765,273.6166,534.8345,1006.1623,3836.3153,572.4536,572.4536,572.4536,572.4536,572.4536,572.4536,0.7559,0.7559
2020-03-01 12:30:00,1.8421,4.1534,20.1897,39.6534,215.4101,275.7006,533.8929,1008.1494,3831.238,586.1348,586.1348,586.1348,586.1348,586.1348,586.1348,0.7448,0.7448
2020-03-01 13:00:00,1.8481,4.2213,20.16,39.533,216.0022,276.5119,537.7179,1008.5939,3864.1407,571.0213,571.0213,571.0213,571.0213,571.0213,571.0213,0.7254,0.7254
2020-03-01 13:30:00,1.8256,4.1492,20.2054,39.5845,217.499,279.1186,537.9314,1009.4319,3910.4082,586.6338,586.6338,586.6338,586.6338,586.6338,586.6338,0.719,0.719
2020-03-01 14:00:00,1.8226,4.0879,20.1974,39.6828,218.4267,278.3405,540.6436,1012.5618,3927.4152,580.2314,580.2314,580.2314,580.2314,580.2314,580.2314,0.703,0.703
