,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-02-02 00:00:00,1.5662,8.4241,16.5808,34.8351,205.8521,290.0445,512.0524,1056.566,4005.3258,104.323,104.323,104.323,104.323,104.323,104.323,0.6725,0.6725
2020-02-02 00:30:00,1.5348,8.2132,16.276,34.3683,203.3422,286.3418,507.1761,1045.2263,4007.5295,106.0745,106.0745,106.0745,106.0745,106.0745,106.0745,0.653,0.653
2020-02-02 01:00:00,1.5134,8.1376,16.0719,33.8417,202.6532,285.8393,507.5155,1041.6436,3992.7278,91.7511,91.7511,91.7511,91.7511,91.7511,91.7511,0.613,0.613
2020-02-02 01:30:00,1.4941,8.0817,15.8594,33.8406,201.1399,283.168,507.7921,1034.8516,3985.0908,104.0797,104.0797,104.0797,104.0797,104.0797,104.0797,0.5924,0.5924
2020-02-02 02:00:00,1.4891,8.1239,15.7765,33.6309,200.006,282.8369,504.589,1034.949,3956.0981,104.468,104.468,104.468,104.468,104.468,104.468,0.5766,0.5766
2020-02-02 02:30:00,1.483,8.0356,15.7485,33.5196,199.6226,281.535,504.8614,1031.1463,3942.6129,105.4899,105.4899,105.4899,105.4899,105.4899,105.4899,0.572,0.572
2020-02-02 03:00:00,1.4757,8.183,15.7849,33.6976,199.9921,280.6329,504.603,1025.3528,3935.0998,99.3735,99.3735,99.3735,99.3735,99.3735,99.3735,0.5602,0.5602
2020-02-02 03:30:00,1.4828,8.2463,15.7554,33.7077,200.8796,280.2853,504.8366,1031.1069,3909.1987,95.098,95.098,95.098,95.098,95.098,95.098,0.5559,0.5559
2020-02-02 04:00:00,1.4866,8.147,15.8785,34.1861,203.2298,281.8068,505.0661,1030.1249,3905.0983,97.3314,97.3314,97.3314,97.3314,97.3314,97.3314,0.5594,0.5594
2020-02-02 04:30:00,1.5115,8.167,16.1186,34.3824,203.7509,285.1402,506.7721,1033.8258,3905.2815,92.8857,92.8857,92.8857,92.8857,92.8857,92.8857,0.5692,0.5692
2020-02-02 05:00:00,1.5358,8.2812,16.4988,35.3539,207.2702,288.4882,508.3625,1039.5641,3884.8754,94.7534,94.7534,94.7534,94.7534,94.7534,94.7534,0.5875,0.5875
2020-02-02 05:30:00,1.5669,8.2296,16.8102,36.1992,208.899,290.0536,511.5155,1037.9409,3895.7948,86.9799,86.9799,86.9799,86.9799,86.9799,86.9799,0.6063,0.6063
2020-02-02 06:00:00,1.6084,8.6094,17.48,37.4383,212.9908,291.4622,518.9239,1044.3914,3909.1417,89.3375,89.3375,89.3375,89.3375,89.3375,89.3375,0.6224,0.6224
2020-02-02 06:30:00,1.6286,8.5964,17.9675,38.2692,215.1077,294.1068,521.5128,1047.3769,3903.3875,94.5876,94.5876,94.5876,94.5876,94.5876,94.5876,0.6649,0.6649
2020-02-02 07:00:00,1.602,8.2495,18.0992,38.1874,216.321,291.4544,524.9539,1042.4205,3881.6312,76.0311,76.0311,76.0311,76.0311,76.0311,76.0311,0.7114,0.7114
2020-02-02 07:30:00,1.5724,7.3208,17.964,37.6006,212.7031,286.3594,523.3441,1030.8669,3858.0681,76.6871,76.6871,76.6871,76.6871,76.6871,76.6871,0.7252,0.7252
2020-02-02 08:00:00,1.632,6.424,18.3196,38.0893,212.8967,282.5707,522.6987,1022.625,3843.9555,69.286,69.286,69.286,69.286,69.286,69.286,0.7691,0.7691
2020-02-02 08:30:00,1.6866,5.3262,18.6033,38.427,211.8738,275.4704,521.9944,1014.5516,3836.5321,75.7913,75.7913,75.7913,75.7913,75.7913,75.7913,0.7918,0.7918
2020-02-02 09:00:00,1.7248,4.4742,18.8747,38.5013,210.1688,272.3075,522.6514,996.9325,3827.4875,71.8171,71.8171,71.8171,71.8171,71.8171,71.8171,0.8027,0.8027
2020-02-02 09:30:00,1.78,4.1851,18.9421,38.7579,208.9586,266.573,523.4601,981.2895,3792.4324,82.2808,82.2808,82.2808,82.2808,82.2808,82.2808,0.8067,0.8067
2020-02-02 10:00:00,1.8382,3.9056,19.2005,39.1716,209.9076,268.0954,527.3968,980.813,3778.8267,109.3713,109.3713,109.3713,109.3713,109.3713,109.3713,0.8173,0.8173
2020-02-02 10:30:00,1.856,3.9715,19.4184,39.3123,210.4545,266.9474,524.8745,979.6307,3779.469,100.2339,100.2339,100.2339,100.2339,100.2339,100.2339,0.8106,0.8106
2020-02-02 11:00:00,1.8716,3.869,19.9719,39.3716,212.2896,266.428,527.3861,985.2429,3752.5658,119.7343,119.7343,119.7343,119.7343,119.7343,119.7343,0.825,0.825
2020-02-02 11:30:00,1.8721,3.6471,19.9355,39.4544,210.4187,267.7375,528.571,982.1424,3723.033,110.8989,110.8989,110.8989,110.8989,110.8989,110.8989,0.8115,0.8115
2020-02-02 12:00:00,1.8528,3.508,19.8427,39.2297,208.7649,264.5963,525.13,979.1843,3697.0975,113.9762,113.9762,113.9762,113.9762,113.9762,113.9762,0.8142,0.8142
2020-02-02 12:30:00,1.8527,3.4214,19.9269,39.171,208.0391,262.0672,525.4453,978.0255,3732.2675,109.0226,109.0226,109.0226,109.0226,109.0226,109.0226,0.8104,0.8104
2020-02-02 13:00:00,1.8377,3.3471,19.9076,39.35,207.8895,262.4489,517.8518,981.5631,3767.6643,115.4109,115.4109,115.4109,115.4109,115.4109,115.4109,0.7988,0.7988
2020-02-02 13:30:00,1.8104,3.4416,20.0609,39.3943,208.221,264.0977,518.2541,980.2442,3773.0219,112.673,112.673,112.673,112.673,112.673,112.673,0.7818,0.7818
2020-02-02 14:00:00,1.8022,3.4093,19.8435,39.1953,208.6296,265.9139,518.2641,982.208,3720.2409,105.1578,105.1578,105.1578,105.1578,105.1578,105.1578,0.768,0.768
2020-02-02 14:30:00,1.789,3.4316,19.8665,39.0529,209.7232,265.379,514.0141,986.009,3650.4966,86.2124,86.2124,86.2124,86.2124,86.2124,86.2124,0.7731,0.7731
2020-02-02 15:00:00,1.7752,3.473,19.8267,38.7289,210.8166,263.011,519.1517,993.5128,3613.3022,80.7337,80.7337,80.7337,80.7337,80.7337,80.7337,0.7765,0.7765
2020-02-02 15:30:00,1.7494,3.83,19.667,38.5842,213.5446,267.343,520.9758,1005.5825,3619.2617,75.5132,75.5132,75.5132,75.5132,75.5132,75.5132,0.7697,0.7697
2020-02-02 16:00:00,1.7461,4.3596,19.4112,38.6801,217.9715,274.3237,522.3472,1026.6781,3650.1675,85.7779,85.7779,85.7779,85.7779,85.7779,85.7779,0.7774,0.7774
2020-02-02 16:30:00,1.7792,5.9473,19.7023,38.7043,221.4074,285.3554,523.8642,1049.5176,3681.5438,82.1232,82.1232,82.1232,82.1232,82.1232,82.1232,0.8417,0.8417
2020-02-02 17:00:00,1.808,7.7009,19.8754,39.2354,224.325,293.4984,523.9735,1061.3061,3683.4675,83.4204,83.4204,83.4204,83.4204,83.4204,83.4204,0.9029,0.9029
2020-02-02 17:30:00,1.9286,8.7458,20.1798,40.4287,227.9778,301.2079,524.3543,1070.6861,3725.1965,95.0968,95.0968,95.0968,95.0968,95.0968,95.0968,1.0111,1.0111
2020-02-02 18:00:00,1.9513,9.2388,20.2142,40.5778,226.2248,303.8859,519.3833,1070.8372,3714.0363,99.451,99.451,99.451,99.451,99.451,99.451,1.0459,1.0459
2020-02-02 18:30:00,1.9294,9.2566,20.0437,40.401,223.8349,302.37,514.8005,1073.0724,3699.3313,104.2738,104.2738,104.2738,104.2738,104.2738,104.2738,1.0444,1.0444
2020-02-02 19:00:00,1.8905,9.1637,19.5573,40.0967,221.4237,302.4171,512.0587,1074.6599,3649.67,103.1809,103.1809,103.1809,103.1809,103.1809,103.1809,1.0622,1.0622
2020-02-02 19:30:00,1.8773,9.2964,19.3762,39.7761,218.3841,302.5495,512.045,1068.9861,3665.5955,105.8044,105.8044,105.8044,105.8044,105.8044,105.8044,1.1163,1.1163
2020-02-02 20:00:00,1.8536,9.4437,18.7595,39.1831,217.0042,301.7779,508.3154,1067.6782,3650.4758,92.879,92.879,92.879,92.879,92.879,92.879,1.114,1.114
2020-02-02 20:30:00,1.8087,9.4266,18.6655,38.9274,215.1952,302.4383,505.2568,1069.2593,3654.1733,92.7567,92.7567,92.7567,92.7567,92.7567,92.7567,1.104,1.104
