,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-04-30 00:00:00,1.4817,10.0625,17.159,35.4852,233.2136,282.1476,597.747,1145.1698,4341.39,63.4965,63.4965,63.4965,63.4965,63.4965,63.4965,0.6592,0.6592
2020-04-30 00:30:00,1.4536,9.8347,16.7934,35.0908,231.8328,279.5478,591.7213,1138.481,4346.7906,66.7329,66.7329,66.7329,66.7329,66.7329,66.7329,0.6187,0.6187
2020-04-30 01:00:00,1.432,9.3132,16.4978,34.6861,229.7318,276.1514,585.9294,1142.2609,4358.9905,70.5864,70.5864,70.5864,70.5864,70.5864,70.5864,0.5811,0.5811
2020-04-30 01:30:00,1.433,8.9409,16.3472,34.4083,229.4243,273.5949,579.4149,1134.6735,4319.9036,72.8263,72.8263,72.8263,72.8263,72.8263,72.8263,0.56,0.56
2020-04-30 02:00:00,1.4201,8.9166,16.6253,34.1025,228.3479,272.8267,576.9995,1125.1439,4260.8641,69.5679,69.5679,69.5679,69.5679,69.5679,69.5679,0.5442,0.5442
2020-04-30 02:30:00,1.4242,8.5909,16.5269,34.0013,227.0246,271.476,574.3134,1111.7485,4236.7722,70.8126,70.8126,70.8126,70.8126,70.8126,70.8126,0.5277,0.5277
2020-04-30 03:00:00,1.4109,8.8681,16.632,34.0728,229.4806,273.2547,574.0359,1109.1851,4261.8277,71.0053,71.0053,71.0053,71.0053,71.0053,71.0053,0.5179,0.5179
2020-04-30 03:30:00,1.4179,8.5848,16.9456,34.1088,230.813,274.6389,572.5854,1111.9568,4236.2799,71.0089,71.0089,71.0089,71.0089,71.0089,71.0089,0.509,0.509
2020-04-30 04:00:00,1.4366,8.7444,17.7313,34.6509,235.6626,280.0948,578.1049,1112.581,4232.0895,69.8398,69.8398,69.8398,69.8398,69.8398,69.8398,0.5247,0.5247
2020-04-30 04:30:00,1.4458,9.1019,18.24,35.0733,241.0295,282.5067,581.5532,1129.5845,4260.3252,71.9577,71.9577,71.9577,71.9577,71.9577,71.9577,0.5272,0.5272
2020-04-30 05:00:00,1.4892,9.5138,19.1619,36.1671,248.7517,288.3643,601.1173,1160.2453,4285.3229,69.2435,69.2435,69.2435,69.2435,69.2435,69.2435,0.5346,0.5346
2020-04-30 05:30:00,1.5233,9.6484,20.5948,36.9641,254.419,294.7506,616.2445,1180.9893,4285.1098,71.9437,71.9437,71.9437,71.9437,71.9437,71.9437,0.5631,0.5631
2020-04-30 06:00:00,1.5531,10.0339,22.2277,37.7213,263.463,306.6735,636.1247,1200.68,4267.7043,64.3211,64.3211,64.3211,64.3211,64.3211,64.3211,0.5867,0.5867
2020-04-30 06:30:00,1.5678,9.7888,23.032,37.9541,268.8412,309.5504,652.4974,1200.4026,4184.8148,48.7975,48.7975,48.7975,48.7975,48.7975,48.7975,0.5907,0.5907
2020-04-30 07:00:00,1.6801,8.8965,24.0484,38.5775,275.5646,307.9473,670.8489,1197.892,4143.8098,47.6425,47.6425,47.6425,47.6425,47.6425,47.6425,0.5945,0.5945
2020-04-30 07:30:00,1.7883,7.1859,24.9708,39.1358,277.3674,303.473,685.8693,1189.1225,4048.7759,47.4508,47.4508,47.4508,47.4508,47.4508,47.4508,0.5984,0.5984
2020-04-30 08:00:00,1.9223,6.0802,26.602,39.8303,279.0697,294.1662,703.1903,1190.1335,4072.8013,46.8093,46.8093,46.8093,46.8093,46.8093,46.8093,0.5975,0.5975
2020-04-30 08:30:00,1.9919,5.2647,27.2363,40.4787,278.3488,288.2097,705.2134,1184.7127,4064.7974,43.2625,43.2625,43.2625,43.2625,43.2625,43.2625,0.6092,0.6092
2020-04-30 09:00:00,2.0486,4.9999,28.0591,41.242,279.8335,285.6018,714.0139,1191.6111,4071.4285,48.8243,48.8243,48.8243,48.8243,48.8243,48.8243,0.6218,0.6218
2020-04-30 09:30:00,2.116,4.9534,28.9664,41.9238,279.9497,282.7421,720.6494,1192.0802,4069.1195,47.4924,47.4924,47.4924,47.4924,47.4924,47.4924,0.6256,0.6256
2020-04-30 10:00:00,2.194,5.3253,29.6589,42.5651,282.1562,286.41,729.0854,1202.0168,4106.6659,44.8978,44.8978,44.8978,44.8978,44.8978,44.8978,0.636,0.636
2020-04-30 10:30:00,2.2817,4.9901,29.9877,42.9793,282.2688,289.101,735.6352,1203.7916,4156.1552,44.183,44.183,44.183,44.183,44.183,44.183,0.6443,0.6443
2020-04-30 11:00:00,2.3429,4.9252,30.2154,43.2028,284.0489,286.7833,730.5127,1203.4422,4188.1165,41.6841,41.6841,41.6841,41.6841,41.6841,41.6841,0.6483,0.6483
2020-04-30 11:30:00,2.3649,4.652,30.6904,43.4949,285.5887,288.5672,735.9496,1203.5912,4257.3232,44.254,44.254,44.254,44.254,44.254,44.254,0.6941,0.6941
2020-04-30 12:00:00,2.3754,4.9835,31.0027,43.7124,285.4327,291.0179,737.5296,1203.9905,4290.9621,42.4045,42.4045,42.4045,42.4045,42.4045,42.4045,0.702,0.702
2020-04-30 12:30:00,2.408,4.6497,31.1976,43.9508,286.9633,293.5407,735.8855,1205.9721,4240.7503,44.539,44.539,44.539,44.539,44.539,44.539,0.7026,0.7026
2020-04-30 13:00:00,2.4696,4.6927,31.6511,44.386,285.9259,289.8411,732.8069,1207.9537,4174.0086,40.3079,40.3079,40.3079,40.3079,40.3079,40.3079,0.6964,0.6964
2020-04-30 13:30:00,2.4747,5.02,31.3928,44.7069,285.7249,286.4892,729.4699,1202.914,4196.681,44.8178,44.8178,44.8178,44.8178,44.8178,44.8178,0.6936,0.6936
2020-04-30 14:00:00,2.4713,4.9441,31.6184,44.6933,283.8934,287.0652,722.5146,1197.7873,4192.3275,43.0437,43.0437,43.0437,43.0437,43.0437,43.0437,0.7042,0.7042
2020-04-30 14:30:00,2.4746,4.5228,31.1326,44.3988,283.1832,285.0264,711.6956,1190.5944,4196.4499,51.6639,51.6639,51.6639,51.6639,51.6639,51.6639,0.723,0.723
2020-04-30 15:00:00,2.4274,4.4833,30.3799,44.3009,282.752,284.9911,703.7909,1184.8538,4172.096,77.2339,77.2339,77.2339,77.2339,77.2339,77.2339,0.7385,0.7385
2020-04-30 15:30:00,2.347,4.0636,29.9869,44.1372,279.9363,282.4624,696.5727,1178.9208,4144.9438,63.9655,63.9655,63.9655,63.9655,63.9655,63.9655,0.7557,0.7557
2020-04-30 16:00:00,2.279,3.8392,29.025,44.0344,277.5059,279.2902,692.2143,1174.418,4130.4088,38.9988,38.9988,38.9988,38.9988,38.9988,38.9988,0.7753,0.7753
2020-04-30 16:30:00,2.2302,4.17,27.8772,43.7866,276.3698,278.2825,687.935,1168.7379,4136.4169,40.0932,40.0932,40.0932,40.0932,40.0932,40.0932,0.8166,0.8166
2020-04-30 17:00:00,2.1197,4.1937,26.1638,43.1665,271.818,275.776,672.8634,1169.2392,4134.722,41.7921,41.7921,41.7921,41.7921,41.7921,41.7921,0.8645,0.8645
2020-04-30 17:30:00,2.0352,4.5055,24.9728,42.5679,270.3307,280.8945,658.2594,1164.9574,4103.5031,38.3432,38.3432,38.3432,38.3432,38.3432,38.3432,0.9126,0.9126
2020-04-30 18:00:00,1.9367,5.6969,22.7497,41.333,266.3091,284.3164,629.1936,1168.1067,4145.0864,35.9861,35.9861,35.9861,35.9861,35.9861,35.9861,0.9568,0.9568
2020-04-30 18:30:00,1.8436,7.5444,22.0872,40.8318,264.9641,296.2405,617.3051,1180.8137,4224.6179,39.8179,39.8179,39.8179,39.8179,39.8179,39.8179,0.9476,0.9476
2020-04-30 19:00:00,1.7711,8.9814,21.3135,40.1717,263.0356,304.4814,613.2785,1188.4897,4302.1452,36.7073,36.7073,36.7073,36.7073,36.7073,36.7073,0.9712,0.9712
2020-04-30 19:30:00,1.7636,9.7186,21.0997,40.0628,262.1622,310.9387,612.5374,1191.8953,4344.1816,54.8351,54.8351,54.8351,54.8351,54.8351,54.8351,1.005,1.005
2020-04-30 20:00:00,1.7911,10.3264,20.4374,40.4787,259.8875,313.9093,612.2564,1194.4234,4376.2905,58.9493,58.9493,58.9493,58.9493,58.9493,58.9493,1.0059,1.0059
2020-04-30 20:30:00,1.7396,10.3227,20.1882,40.2097,256.4957,310.2748,610.7755,1187.5637,4354.2531,62.3383,62.3383,62.3383,62.3383,62.3383,62.3383,0.9948,0.9948
2020-04-30 21:00:00,1.6958,11.1549,19.5522,39.0487,250.6552,307.5633,603.4773,1179.9788,4383.7681,62.6423,62.6423,62.6423,62.6423,62.6423,62.6423,0.9646,0.9646
2020-04-30 21:30:00,1.6509,11.9521,19.0946,38.5162,247.2774,305.1438,601.7022,1176.128,4391.3533,64.672,64.672,64.672,64.672,64.672,64.672,0.9175,0.9175
2020-04-30 22:00:00,1.5947,12.3179,18.5241,37.5797,243.5695,300.3669,596.1835,1167.0305,4368.8322,58.4596,58.4596,58.4596,58.4596,58.4596,58.4596,0.8619,0.8619
2020-04-30 22:30:00,1.5618,12.0759,17.8068,36.6808,239.1523,296.2236,588.8032,1156.498,4342.6222,62.8275,62.8275,62.8275,62.8275,62.8275,62.8275,0.7863,0.7863
2020-04-30 23:00:00,1.5436,11.309,17.5668,36.1979,236.3861,288.2786,584.631,1144.3967,4291.337,62.1288,62.1288,62.1288,62.1288,62.1288,62.1288,0.7273,0.7273
2020-04-30 23:30:00,1.5141,10.5564,17.2939,35.4999,233.1396,283.4994,585.2542,1126.7556,4265.8648,62.8902,62.8902,62.8902,62.8902,62.8902,62.8902,0.6774,0.6774
