,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-03-31 00:00:00,1.41,9.33,15.82,33.78,222.53,279.56,563.16,1126.27,4758.77,57.08,57.08,57.08,57.08,57.08,57.08,0.62,0.62
2020-03-31 00:30:00,1.39,8.81,15.69,33.38,220.72,274.96,563.0,1117.84,4739.96,56.49,56.49,56.49,56.49,56.49,56.49,0.58,0.58
2020-03-31 01:00:00,1.37,8.66,15.6,33.17,220.09,270.33,555.89,1113.27,4737.19,56.95,56.95,56.95,56.95,56.95,56.95,0.56,0.56
2020-03-31 01:30:00,1.39,8.6,15.68,33.08,217.99,267.64,555.8,1104.35,4715.62,55.7,55.7,55.7,55.7,55.7,55.7,0.54,0.54
2020-03-31 02:00:00,1.39,8.7,15.61,32.9,217.68,267.2,556.27,1099.55,4702.63,56.46,56.46,56.46,56.46,56.46,56.46,0.52,0.52
2020-03-31 02:30:00,1.39,8.65,15.36,32.91,217.74,264.56,557.86,1091.21,4696.24,56.27,56.27,56.27,56.27,56.27,56.27,0.51,0.51
2020-03-31 03:00:00,1.4,8.89,15.57,33.16,219.55,260.94,560.14,1086.64,4688.48,53.18,53.18,53.18,53.18,53.18,53.18,0.5,0.5
2020-03-31 03:30:00,1.4,8.84,15.98,33.39,221.49,260.85,566.21,1092.39,4658.71,57.68,57.68,57.68,57.68,57.68,57.68,0.51,0.51
2020-03-31 04:00:00,1.41,8.69,16.74,34.14,225.99,269.86,572.9,1094.22,4718.24,56.37,56.37,56.37,56.37,56.37,56.37,0.51,0.51
2020-03-31 04:30:00,1.44,9.01,17.42,34.56,230.35,277.09,582.74,1105.24,4713.74,60.77,60.77,60.77,60.77,60.77,60.77,0.52,0.52
2020-03-31 05:00:00,1.5,9.45,18.41,35.38,237.04,286.71,602.14,1133.0,4766.02,54.76,54.76,54.76,54.76,54.76,54.76,0.53,0.53
2020-03-31 05:30:00,1.55,9.73,19.74,36.37,244.89,291.73,625.76,1161.9,4803.08,60.24,60.24,60.24,60.24,60.24,60.24,0.55,0.55
2020-03-31 06:00:00,1.64,10.55,21.84,37.67,257.31,304.52,659.78,1191.44,4860.06,61.91,61.91,61.91,61.91,61.91,61.91,0.6,0.6
2020-03-31 06:30:00,1.69,11.33,23.33,38.53,266.23,305.41,676.29,1205.95,4856.09,47.87,47.87,47.87,47.87,47.87,47.87,0.63,0.63
2020-03-31 07:00:00,1.78,11.06,24.34,38.58,268.75,302.68,690.84,1194.26,4806.14,38.11,38.11,38.11,38.11,38.11,38.11,0.65,0.65
2020-03-31 07:30:00,1.85,9.64,24.64,38.68,270.09,301.37,701.27,1182.96,4713.74,33.34,33.34,33.34,33.34,33.34,33.34,0.67,0.67
2020-03-31 08:00:00,1.94,8.54,25.14,39.14,270.15,297.29,707.79,1184.15,4636.35,37.16,37.16,37.16,37.16,37.16,37.16,0.69,0.69
2020-03-31 08:30:00,2.0,7.4,25.51,39.32,267.12,293.26,717.33,1172.35,4622.47,34.51,34.51,34.51,34.51,34.51,34.51,0.68,0.68
2020-03-31 09:00:00,2.07,6.37,25.43,39.42,265.24,284.59,715.5,1164.67,4634.36,35.0,35.0,35.0,35.0,35.0,35.0,0.7,0.7
2020-03-31 09:30:00,2.08,5.96,26.07,39.7,263.47,278.29,715.57,1156.39,4661.71,35.37,35.37,35.37,35.37,35.37,35.37,0.68,0.68
2020-03-31 10:00:00,2.13,5.55,26.32,39.71,261.78,284.07,717.87,1143.75,4656.14,36.31,36.31,36.31,36.31,36.31,36.31,0.68,0.68
2020-03-31 10:30:00,2.16,5.03,26.74,40.01,261.05,280.59,713.51,1142.58,4712.49,40.29,40.29,40.29,40.29,40.29,40.29,0.68,0.68
2020-03-31 11:00:00,2.17,4.63,26.88,39.98,262.93,273.57,716.17,1146.41,4637.47,39.28,39.28,39.28,39.28,39.28,39.28,0.67,0.67
