,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-02-14 00:00:00,1.587,8.7298,17.9269,36.9416,236.5074,327.6512,577.5979,1191.5644,4061.9768,281.7954,281.7954,281.7954,281.7954,281.7954,281.7954,0.6785,0.6785
2020-02-14 00:30:00,1.5723,8.5445,17.7063,36.4933,234.112,320.8803,575.006,1182.0556,4046.6993,285.7413,285.7413,285.7413,285.7413,285.7413,285.7413,0.6509,0.6509
2020-02-14 01:00:00,1.5511,8.3559,17.4709,36.0546,232.1362,317.8405,568.9275,1175.5954,4033.812,302.6391,302.6391,302.6391,302.6391,302.6391,302.6391,0.6314,0.6314
2020-02-14 01:30:00,1.5306,8.1194,17.2184,35.5265,228.5513,316.8237,567.7602,1174.6274,4013.3178,320.9805,320.9805,320.9805,320.9805,320.9805,320.9805,0.6123,0.6123
2020-02-14 02:00:00,1.5377,8.1524,17.2922,35.1131,228.4841,313.5803,562.4798,1163.6652,3945.1109,311.0644,311.0644,311.0644,311.0644,311.0644,311.0644,0.5972,0.5972
2020-02-14 02:30:00,1.5362,8.1627,17.2892,34.9982,227.547,310.3717,558.7503,1157.0395,3919.7457,322.21,322.21,322.21,322.21,322.21,322.21,0.5891,0.5891
2020-02-14 03:00:00,1.5325,8.361,17.4559,35.2528,229.3909,308.7388,563.7552,1161.1549,3869.7356,329.2788,329.2788,329.2788,329.2788,329.2788,329.2788,0.5833,0.5833
2020-02-14 03:30:00,1.5626,8.4821,17.8694,35.6051,231.6628,311.826,570.3638,1161.0228,3856.1654,317.1789,317.1789,317.1789,317.1789,317.1789,317.1789,0.59,0.59
2020-02-14 04:00:00,1.5827,8.7662,18.7425,36.5897,238.5069,317.8664,583.1741,1168.4447,3872.8622,325.1762,325.1762,325.1762,325.1762,325.1762,325.1762,0.5845,0.5845
2020-02-14 04:30:00,1.6202,9.2556,19.5475,37.277,245.0609,319.0149,597.8706,1181.015,3879.486,319.733,319.733,319.733,319.733,319.733,319.733,0.5955,0.5955
2020-02-14 05:00:00,1.7143,10.0462,21.3824,39.0595,257.6544,334.0347,623.1953,1208.9884,3925.7765,329.5194,329.5194,329.5194,329.5194,329.5194,329.5194,0.6238,0.6238
2020-02-14 05:30:00,1.8248,10.9738,23.4979,40.4448,268.64,347.6117,649.3818,1238.7929,3975.2813,320.6444,320.6444,320.6444,320.6444,320.6444,320.6444,0.6699,0.6699
2020-02-14 06:00:00,1.985,13.4996,26.2681,42.4827,287.0846,361.7405,698.2125,1270.2852,4043.0586,326.8872,326.8872,326.8872,326.8872,326.8872,326.8872,0.7261,0.7261
2020-02-14 06:30:00,2.0905,15.3753,28.3822,43.8011,298.3094,373.5816,727.6095,1289.2617,4090.2761,313.5839,313.5839,313.5839,313.5839,313.5839,313.5839,0.7821,0.7821
2020-02-14 07:00:00,2.2167,16.051,30.5284,44.3063,307.0128,381.4993,745.2118,1301.0828,4152.1598,320.4571,320.4571,320.4571,320.4571,320.4571,320.4571,0.8202,0.8202
2020-02-14 07:30:00,2.3598,16.009,32.5419,44.8319,308.6819,385.6807,756.61,1295.7838,4162.7354,335.742,335.742,335.742,335.742,335.742,335.742,0.7827,0.7827
2020-02-14 08:00:00,2.5919,14.6537,34.157,45.8147,312.5516,382.314,766.8414,1299.1733,4177.1455,338.2519,338.2519,338.2519,338.2519,338.2519,338.2519,0.7472,0.7472
2020-02-14 08:30:00,2.7234,13.1067,35.3738,46.7541,313.4264,381.0975,776.9218,1295.597,4187.5631,362.5667,362.5667,362.5667,362.5667,362.5667,362.5667,0.7159,0.7159
2020-02-14 09:00:00,2.8037,11.4291,35.468,46.9068,315.2608,371.7785,779.4256,1291.3221,4180.4644,335.0774,335.0774,335.0774,335.0774,335.0774,335.0774,0.6787,0.6787
2020-02-14 09:30:00,2.8793,10.3282,35.4229,47.196,314.6828,373.2471,777.1965,1286.9109,4159.9271,344.8952,344.8952,344.8952,344.8952,344.8952,344.8952,0.6589,0.6589
2020-02-14 10:00:00,2.9217,9.2841,36.1147,47.4495,316.0083,370.0798,781.7302,1280.4479,4120.3086,351.9086,351.9086,351.9086,351.9086,351.9086,351.9086,0.6484,0.6484
2020-02-14 10:30:00,2.9715,8.9675,36.3127,47.7515,315.4226,365.3955,783.335,1282.8645,4098.0599,348.5386,348.5386,348.5386,348.5386,348.5386,348.5386,0.6135,0.6135
2020-02-14 11:00:00,2.95,8.5788,36.5211,47.63,316.4002,359.9597,791.234,1275.3728,4081.8626,350.8101,350.8101,350.8101,350.8101,350.8101,350.8101,0.6068,0.6068
2020-02-14 11:30:00,2.8984,8.0204,36.41,47.2974,314.8172,356.789,788.6716,1273.7592,4110.8472,340.3747,340.3747,340.3747,340.3747,340.3747,340.3747,0.5904,0.5904
2020-02-14 12:00:00,2.8562,6.8153,36.3801,47.1706,312.4726,353.2414,789.634,1275.9256,4118.2195,336.6258,336.6258,336.6258,336.6258,336.6258,336.6258,0.5739,0.5739
2020-02-14 12:30:00,2.8112,6.4981,36.2961,47.4402,313.9007,353.8522,793.4366,1283.1479,4119.4726,335.1309,335.1309,335.1309,335.1309,335.1309,335.1309,0.5619,0.5619
2020-02-14 13:00:00,2.8217,6.3148,36.4035,47.8204,314.0651,355.3088,795.6463,1284.2248,4101.1506,328.9098,328.9098,328.9098,328.9098,328.9098,328.9098,0.559,0.559
2020-02-14 13:30:00,2.7563,6.2668,36.5634,47.9965,316.0343,349.2682,801.6924,1281.0,4082.6469,341.2623,341.2623,341.2623,341.2623,341.2623,341.2623,0.5622,0.5622
