,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-03-06 00:00:00,1.5285,9.5216,17.7904,37.3196,243.9359,331.6986,591.9049,1205.2178,4190.1854,612.3127,612.3127,612.3127,612.3127,612.3127,612.3127,0.6143,0.6143
2020-03-06 00:30:00,1.5182,9.4541,17.6066,36.5448,241.5721,326.5175,584.264,1191.7012,4170.4211,615.62,615.62,615.62,615.62,615.62,615.62,0.5849,0.5849
2020-03-06 01:00:00,1.5016,9.2053,17.3147,36.1403,239.1537,322.1718,584.093,1189.169,4141.1375,567.5126,567.5126,567.5126,567.5126,567.5126,567.5126,0.5685,0.5685
2020-03-06 01:30:00,1.4957,9.0967,17.1655,35.8434,235.6703,318.0592,581.984,1180.319,4140.4579,579.4889,579.4889,579.4889,579.4889,579.4889,579.4889,0.5475,0.5475
2020-03-06 02:00:00,1.4967,9.0587,17.4045,35.7297,235.4952,317.2961,576.4932,1175.493,4124.8687,644.7206,644.7206,644.7206,644.7206,644.7206,644.7206,0.531,0.531
2020-03-06 02:30:00,1.4792,8.8506,17.4446,35.5051,234.5995,312.7068,575.1208,1169.0203,4090.9955,630.252,630.252,630.252,630.252,630.252,630.252,0.5309,0.5309
2020-03-06 03:00:00,1.471,9.1974,17.6508,35.7465,235.526,316.0263,573.4721,1171.9966,4131.1982,574.5969,574.5969,574.5969,574.5969,574.5969,574.5969,0.5299,0.5299
2020-03-06 03:30:00,1.4808,9.3858,17.9849,35.9529,237.5563,318.8918,577.8315,1171.824,4147.436,563.0826,563.0826,563.0826,563.0826,563.0826,563.0826,0.5158,0.5158
2020-03-06 04:00:00,1.5126,10.2205,18.7175,36.6344,243.8327,323.0878,590.3116,1179.6772,4151.3553,560.9352,560.9352,560.9352,560.9352,560.9352,560.9352,0.5237,0.5237
2020-03-06 04:30:00,1.5511,10.5736,19.4442,37.5448,250.467,333.2131,598.7258,1199.831,4171.4927,581.533,581.533,581.533,581.533,581.533,581.533,0.5406,0.5406
2020-03-06 05:00:00,1.6686,11.486,21.3761,38.9742,262.0066,342.8437,624.2058,1230.8708,4170.8286,599.6481,599.6481,599.6481,599.6481,599.6481,599.6481,0.5727,0.5727
2020-03-06 05:30:00,1.7526,11.7975,23.3252,40.3657,272.0552,353.1598,649.8905,1251.4756,4212.9165,562.0013,562.0013,562.0013,562.0013,562.0013,562.0013,0.5939,0.5939
2020-03-06 06:00:00,1.9475,13.451,26.3446,42.6463,290.2393,367.554,692.8854,1287.6516,4252.3994,557.8021,557.8021,557.8021,557.8021,557.8021,557.8021,0.6349,0.6349
2020-03-06 06:30:00,2.0332,14.3931,28.0034,42.7336,299.1137,370.8278,726.0765,1299.1593,4250.4528,537.541,537.541,537.541,537.541,537.541,537.541,0.6921,0.6921
2020-03-06 07:00:00,2.132,14.6849,29.8092,43.2836,306.6975,375.0613,745.898,1309.5661,4243.5723,544.15,544.15,544.15,544.15,544.15,544.15,0.6985,0.6985
2020-03-06 07:30:00,2.2428,14.5672,31.8644,44.0923,311.378,383.6901,756.0372,1315.2766,4254.1936,548.7167,548.7167,548.7167,548.7167,548.7167,548.7167,0.6591,0.6591
2020-03-06 08:00:00,2.4593,13.7101,33.057,45.3054,314.7082,381.8503,766.4535,1320.0771,4247.0124,552.818,552.818,552.818,552.818,552.818,552.818,0.6421,0.6421
2020-03-06 08:30:00,2.5674,12.6889,34.3277,46.0263,317.3572,384.1019,776.2909,1326.631,4271.4414,535.1679,535.1679,535.1679,535.1679,535.1679,535.1679,0.6139,0.6139
2020-03-06 09:00:00,2.7313,11.5372,35.0658,46.7779,321.5217,382.3104,782.8256,1333.3841,4236.0629,535.2443,535.2443,535.2443,535.2443,535.2443,535.2443,0.5996,0.5996
2020-03-06 09:30:00,2.8691,10.9378,36.1438,47.4814,323.8055,383.4609,785.6232,1340.405,4170.5944,535.2421,535.2421,535.2421,535.2421,535.2421,535.2421,0.5883,0.5883
2020-03-06 10:00:00,2.8763,10.1919,37.048,47.6641,324.668,380.558,781.5766,1335.0877,4176.99,541.3469,541.3469,541.3469,541.3469,541.3469,541.3469,0.5825,0.5825
2020-03-06 10:30:00,2.9104,9.7914,37.3011,48.0084,324.161,380.9976,786.4673,1335.3905,4201.5209,544.6909,544.6909,544.6909,544.6909,544.6909,544.6909,0.5867,0.5867
2020-03-06 11:00:00,2.9095,9.1134,37.2978,47.8659,325.2502,381.6627,796.1731,1335.4815,4218.3185,552.6326,552.6326,552.6326,552.6326,552.6326,552.6326,0.5763,0.5763
2020-03-06 11:30:00,2.8863,8.8362,37.2741,48.0217,324.371,377.5086,800.7571,1342.1524,4264.3589,570.9034,570.9034,570.9034,570.9034,570.9034,570.9034,0.57,0.57
2020-03-06 12:00:00,2.8799,7.9247,36.8904,47.9697,323.5044,373.4542,793.9924,1329.0162,4253.075,574.251,574.251,574.251,574.251,574.251,574.251,0.5612,0.5612
2020-03-06 12:30:00,2.8929,7.9452,37.2306,48.2195,327.1607,380.5339,790.3504,1335.0241,4230.8852,574.3537,574.3537,574.3537,574.3537,574.3537,574.3537,0.5514,0.5514
2020-03-06 13:00:00,2.8782,8.2081,37.358,48.5693,326.7352,379.1913,792.2705,1339.0548,4219.018,435.0412,435.0412,435.0412,435.0412,435.0412,435.0412,0.5385,0.5385
