,A1,A6,A10,E19V,E19S,E19P,E20S,E20P,E20T,STBY,S1S,S1M,S9M,S19,S20,E1,RES
2020-06-15 00:00:00,1.5426,10.7415,16.25,35.2912,224.1307,272.3977,561.448,1131.0177,4078.507,68.7369,68.7369,68.7369,68.7369,68.7369,68.7369,0.7194,0.7194
2020-06-15 00:30:00,1.5163,9.9838,16.2522,34.9504,224.249,271.7833,559.181,1126.5162,4072.0805,69.526,69.526,69.526,69.526,69.526,69.526,0.6621,0.6621
2020-06-15 01:00:00,1.5139,9.4626,16.0237,34.8868,224.9265,268.803,556.6925,1120.5224,4060.5494,62.4162,62.4162,62.4162,62.4162,62.4162,62.4162,0.6372,0.6372
2020-06-15 01:30:00,1.5023,9.2292,15.8596,34.6194,224.4875,267.8025,555.9154,1115.3645,4086.3229,66.8367,66.8367,66.8367,66.8367,66.8367,66.8367,0.6243,0.6243
2020-06-15 02:00:00,1.5012,9.5276,15.8721,34.5335,226.8119,264.6334,555.5613,1114.5668,4072.363,66.5337,66.5337,66.5337,66.5337,66.5337,66.5337,0.5943,0.5943
2020-06-15 02:30:00,1.4911,9.1832,15.8738,34.3071,226.7332,264.1574,554.7943,1114.9441,4088.5247,68.3141,68.3141,68.3141,68.3141,68.3141,68.3141,0.5758,0.5758
2020-06-15 03:00:00,1.4755,9.4829,16.1428,34.4654,229.3699,264.3529,557.3024,1123.0121,4042.6661,60.2367,60.2367,60.2367,60.2367,60.2367,60.2367,0.5728,0.5728
2020-06-15 03:30:00,1.4793,9.2695,16.5744,34.5541,231.3424,266.2854,562.8878,1134.2943,4036.158,66.1456,66.1456,66.1456,66.1456,66.1456,66.1456,0.5574,0.5574
2020-06-15 04:00:00,1.4986,9.3417,17.3255,35.1229,238.1208,269.8083,573.7743,1150.0613,4063.6952,65.4064,65.4064,65.4064,65.4064,65.4064,65.4064,0.559,0.559
2020-06-15 04:30:00,1.5203,9.8266,17.9819,35.8612,244.591,275.7465,583.8349,1162.245,4105.2736,70.2752,70.2752,70.2752,70.2752,70.2752,70.2752,0.5542,0.5542
2020-06-15 05:00:00,1.5803,10.6027,19.366,37.0594,256.4338,284.6954,614.3198,1199.0686,4151.4916,65.7444,65.7444,65.7444,65.7444,65.7444,65.7444,0.5543,0.5543
2020-06-15 05:30:00,1.5895,10.8337,20.6492,37.7949,265.6776,290.3614,636.3065,1217.182,4178.916,63.5754,63.5754,63.5754,63.5754,63.5754,63.5754,0.5594,0.5594
2020-06-15 06:00:00,1.6213,10.9926,23.4373,38.4547,277.9651,298.8163,673.0083,1243.0356,4203.502,47.2907,47.2907,47.2907,47.2907,47.2907,47.2907,0.5769,0.5769
2020-06-15 06:30:00,1.7441,10.1608,25.5018,39.3303,288.2673,301.8572,701.9052,1265.8312,4182.3015,51.4142,51.4142,51.4142,51.4142,51.4142,51.4142,0.5715,0.5715
2020-06-15 07:00:00,1.8478,9.677,27.4065,40.9553,294.7752,304.5486,738.1779,1277.2181,4144.7084,53.3153,53.3153,53.3153,53.3153,53.3153,53.3153,0.5778,0.5778
2020-06-15 07:30:00,1.9936,8.4047,29.7767,42.2186,300.8143,306.4036,761.106,1296.6186,4167.845,59.8884,59.8884,59.8884,59.8884,59.8884,59.8884,0.5929,0.5929
2020-06-15 08:00:00,2.1784,7.2437,31.1729,43.6108,308.8118,298.5334,772.7134,1305.3238,4168.0466,56.2049,56.2049,56.2049,56.2049,56.2049,56.2049,0.5931,0.5931
2020-06-15 08:30:00,2.3267,7.425,32.5358,44.3932,313.8485,301.6398,787.7542,1306.0809,4177.4893,57.1466,57.1466,57.1466,57.1466,57.1466,57.1466,0.6105,0.6105
2020-06-15 09:00:00,2.4444,7.2466,33.428,45.4656,317.6113,301.0379,798.0232,1308.0755,4189.0045,54.012,54.012,54.012,54.012,54.012,54.012,0.6343,0.6343
2020-06-15 09:30:00,2.5448,6.9367,34.874,45.9038,320.1206,310.5625,812.4328,1317.4708,4275.6799,56.4792,56.4792,56.4792,56.4792,56.4792,56.4792,0.6374,0.6374
2020-06-15 10:00:00,2.6657,6.8383,35.8899,46.6618,323.1033,317.0769,817.4179,1320.4434,4328.6656,59.7547,59.7547,59.7547,59.7547,59.7547,59.7547,0.6543,0.6543
2020-06-15 10:30:00,2.784,6.8223,36.6377,47.4042,327.0475,317.8177,813.9423,1319.0382,4384.1981,55.3082,55.3082,55.3082,55.3082,55.3082,55.3082,0.6853,0.6853
2020-06-15 11:00:00,2.8648,6.4356,36.7953,48.0494,330.0217,320.9673,809.5635,1316.1807,4418.9811,58.3153,58.3153,58.3153,58.3153,58.3153,58.3153,0.7013,0.7013
2020-06-15 11:30:00,2.926,5.8878,36.8673,48.8717,328.979,325.8379,814.5782,1311.2369,4470.4846,51.6332,51.6332,51.6332,51.6332,51.6332,51.6332,0.7303,0.7303
2020-06-15 12:00:00,2.917,6.101,37.283,49.1733,327.304,322.4529,812.7349,1310.8638,4467.9596,41.6125,41.6125,41.6125,41.6125,41.6125,41.6125,0.756,0.756
2020-06-15 12:30:00,2.9708,6.3386,37.9576,49.583,329.8377,323.6713,813.6746,1303.8062,4478.7275,48.2908,48.2908,48.2908,48.2908,48.2908,48.2908,0.7897,0.7897
2020-06-15 13:00:00,3.0264,6.4133,37.8533,49.5536,331.1986,327.5816,811.0437,1299.4715,4464.6062,37.962,37.962,37.962,37.962,37.962,37.962,0.8031,0.8031
2020-06-15 13:30:00,3.0563,5.999,37.8302,49.8961,328.8306,326.537,806.1197,1302.44,4439.7207,41.7921,41.7921,41.7921,41.7921,41.7921,41.7921,0.81,0.81
2020-06-15 14:00:00,3.0685,5.7082,37.1853,49.7291,327.3313,320.6983,801.8219,1301.1163,4415.2493,43.7863,43.7863,43.7863,43.7863,43.7863,43.7863,0.8253,0.8253
2020-06-15 14:30:00,3.0794,5.2688,36.9324,49.9457,324.7331,314.7024,788.1964,1290.3452,4404.4644,44.9075,44.9075,44.9075,44.9075,44.9075,44.9075,0.8558,0.8558
2020-06-15 15:00:00,3.0741,4.8451,36.0149,49.7457,321.4693,311.6673,782.1425,1276.7654,4390.0096,40.236,40.236,40.236,40.236,40.236,40.236,0.8806,0.8806
2020-06-15 15:30:00,3.0025,4.8326,35.0004,49.3793,319.4311,310.723,780.3422,1275.466,4285.3154,39.9938,39.9938,39.9938,39.9938,39.9938,39.9938,0.91,0.91
2020-06-15 16:00:00,2.9189,4.5058,34.2072,49.0591,315.1514,310.1783,772.0198,1266.6668,4241.6544,43.4253,43.4253,43.4253,43.4253,43.4253,43.4253,0.9483,0.9483
2020-06-15 16:30:00,2.8064,4.2598,33.1643,48.5273,313.6225,308.6138,765.6639,1258.6406,4232.6148,47.3626,47.3626,47.3626,47.3626,47.3626,47.3626,0.9612,0.9612
2020-06-15 17:00:00,2.6139,4.7486,30.7891,47.662,307.8494,309.344,749.8427,1257.616,4271.3515,42.6469,42.6469,42.6469,42.6469,42.6469,42.6469,1.0131,1.0131
2020-06-15 17:30:00,2.4347,5.1916,29.4248,47.0526,304.3214,311.0526,736.5739,1251.6695,4243.717,46.2743,46.2743,46.2743,46.2743,46.2743,46.2743,1.0515,1.0515
2020-06-15 18:00:00,2.2637,5.4611,26.9607,46.1047,296.9901,304.843,688.2344,1242.6468,4250.8453,42.9934,42.9934,42.9934,42.9934,42.9934,42.9934,1.0966,1.0966
2020-06-15 18:30:00,2.1504,6.4792,25.9235,45.4749,295.2092,310.9,681.9168,1264.5739,4342.6005,43.2778,43.2778,43.2778,43.2778,43.2778,43.2778,1.0946,1.0946
2020-06-15 19:00:00,2.0671,7.8177,24.9682,44.545,290.5444,319.4421,670.6352,1268.0893,4327.8853,41.6172,41.6172,41.6172,41.6172,41.6172,41.6172,1.1101,1.1101
2020-06-15 19:30:00,1.9784,9.163,24.1246,44.0853,290.411,321.5315,669.0191,1270.8373,4389.4146,46.9641,46.9641,46.9641,46.9641,46.9641,46.9641,1.1043,1.1043
2020-06-15 20:00:00,1.9382,10.4313,22.5394,43.2166,283.4564,322.673,657.4843,1266.4373,4398.8576,50.5343,50.5343,50.5343,50.5343,50.5343,50.5343,1.0774,1.0774
2020-06-15 20:30:00,1.9357,11.153,22.4019,43.2225,281.2658,322.3789,652.6483,1268.0154,4433.3294,64.7178,64.7178,64.7178,64.7178,64.7178,64.7178,1.1039,1.1039
2020-06-15 21:00:00,1.907,11.7225,22.0015,42.6557,273.7308,322.6371,648.7465,1264.1447,4440.1507,63.8331,63.8331,63.8331,63.8331,63.8331,63.8331,1.1152,1.1152
2020-06-15 21:30:00,1.8197,12.3433,21.2932,41.8022,269.5223,318.2079,641.4121,1265.7501,4436.5669,62.3109,62.3109,62.3109,62.3109,62.3109,62.3109,1.0574,1.0574
2020-06-15 22:00:00,1.7504,12.5338,20.2419,40.6044,265.9263,314.6653,634.8166,1258.9196,4422.2698,63.1118,63.1118,63.1118,63.1118,63.1118,63.1118,0.9922,0.9922
2020-06-15 22:30:00,1.6989,12.4717,19.6941,39.2182,261.043,311.3334,629.9607,1245.898,4377.2917,67.2419,67.2419,67.2419,67.2419,67.2419,67.2419,0.8945,0.8945
2020-06-15 23:00:00,1.648,11.6622,19.0244,38.362,257.5811,304.8985,623.2491,1235.6199,4375.9238,61.8617,61.8617,61.8617,61.8617,61.8617,61.8617,0.8223,0.8223
2020-06-15 23:30:00,1.6241,11.3842,18.4929,37.549,254.179,300.8893,617.7047,1221.9697,4367.0053,63.9791,63.9791,63.9791,63.9791,63.9791,63.9791,0.7575,0.7575
